iter,fitness,time,XPL,XPT,DIV
0,48253.0,0.068,100.0,0.0,0.488
1,18031.0,0.776,43.85,56.15,0.214
2,4627.0,2.109,17.83,82.17,0.087
3,1149.0,5.354,7.38,92.62,0.036
4,396.0,4.588,3.48,96.52,0.017
5,341.0,3.728,1.64,98.36,0.008
6,333.0,3.306,1.43,98.57,0.007
7,328.0,3.42,1.23,98.77,0.006
8,325.0,3.232,1.02,98.98,0.005
9,323.0,3.096,0.61,99.39,0.003
10,322.0,3.097,0.82,99.18,0.004
11,322.0,2.977,0.61,99.39,0.003
12,322.0,2.984,0.61,99.39,0.003
13,322.0,3.053,0.61,99.39,0.003
14,322.0,2.935,0.61,99.39,0.003
15,322.0,3.114,0.82,99.18,0.004
16,322.0,2.958,0.82,99.18,0.004
17,322.0,3.0,0.82,99.18,0.004
18,322.0,3.03,0.82,99.18,0.004
19,322.0,3.022,0.61,99.39,0.003
20,322.0,3.001,0.61,99.39,0.003
21,322.0,2.991,0.82,99.18,0.004
22,322.0,2.854,0.61,99.39,0.003
23,322.0,3.08,0.82,99.18,0.004
24,322.0,3.028,0.61,99.39,0.003
25,322.0,3.072,0.82,99.18,0.004
26,322.0,3.154,0.82,99.18,0.004
27,322.0,2.99,0.82,99.18,0.004
28,322.0,3.197,0.61,99.39,0.003
29,322.0,3.099,0.61,99.39,0.003
30,322.0,2.977,0.61,99.39,0.003
