iter,fitness,time,XPL,XPT,DIV
0,47879.0,0.064,100.0,0.0,0.487
1,27682.0,0.679,44.35,55.65,0.216
2,16092.0,0.666,25.87,74.13,0.126
3,8552.0,1.032,16.22,83.78,0.079
4,4654.0,1.91,10.47,89.53,0.051
5,2419.0,3.202,7.39,92.61,0.036
6,1263.0,3.274,4.52,95.48,0.022
7,592.0,3.565,3.29,96.71,0.016
8,361.0,3.437,2.26,97.74,0.011
9,341.0,3.541,1.64,98.36,0.008
10,335.0,3.453,1.44,98.56,0.007
11,327.0,3.425,1.23,98.77,0.006
12,326.0,3.444,1.03,98.97,0.005
13,326.0,3.512,1.44,98.56,0.007
14,324.0,3.449,1.23,98.77,0.006
15,324.0,3.163,0.82,99.18,0.004
16,323.0,3.397,1.03,98.97,0.005
17,323.0,3.375,1.03,98.97,0.005
18,323.0,3.276,1.03,98.97,0.005
19,322.0,3.272,1.03,98.97,0.005
20,321.0,3.423,1.03,98.97,0.005
21,316.0,3.119,1.03,98.97,0.005
22,316.0,3.182,1.03,98.97,0.005
23,316.0,3.143,0.82,99.18,0.004
24,316.0,3.139,1.03,98.97,0.005
25,316.0,3.295,1.03,98.97,0.005
26,316.0,3.111,1.03,98.97,0.005
27,316.0,3.053,0.82,99.18,0.004
28,316.0,3.166,1.03,98.97,0.005
29,316.0,3.042,0.82,99.18,0.004
30,316.0,2.981,0.82,99.18,0.004
