iter,fitness,time,XPL,XPT,DIV
0,48046.0,0.066,100.0,0.0,0.487
1,16826.0,0.788,44.97,55.03,0.219
2,4318.0,2.325,18.48,81.52,0.09
3,883.0,5.457,7.8,92.2,0.038
4,377.0,4.839,3.29,96.71,0.016
5,342.0,4.036,1.85,98.15,0.009
6,332.0,3.625,1.64,98.36,0.008
7,319.0,3.429,1.23,98.77,0.006
8,318.0,3.44,1.03,98.97,0.005
9,318.0,3.314,1.03,98.97,0.005
10,318.0,3.303,1.03,98.97,0.005
11,318.0,3.613,1.03,98.97,0.005
12,317.0,3.453,1.03,98.97,0.005
13,317.0,3.8,1.03,98.97,0.005
14,317.0,3.641,1.03,98.97,0.005
15,317.0,3.345,0.82,99.18,0.004
16,317.0,3.264,1.03,98.97,0.005
17,316.0,3.219,0.82,99.18,0.004
18,316.0,3.352,1.03,98.97,0.005
19,316.0,3.246,0.82,99.18,0.004
20,316.0,3.389,1.03,98.97,0.005
21,316.0,3.412,1.03,98.97,0.005
22,316.0,3.444,1.03,98.97,0.005
23,316.0,3.256,1.03,98.97,0.005
24,316.0,3.332,0.82,99.18,0.004
25,316.0,3.289,0.82,99.18,0.004
26,316.0,3.147,0.82,99.18,0.004
27,316.0,3.199,0.82,99.18,0.004
28,316.0,3.095,0.82,99.18,0.004
29,316.0,3.424,1.03,98.97,0.005
30,316.0,3.138,1.03,98.97,0.005
