iter,fitness,time,XPL,XPT,DIV
0,48587.0,0.068,100.0,0.0,0.487
1,32876.0,0.776,39.63,60.37,0.193
2,21695.0,0.775,27.31,72.69,0.133
3,14007.0,0.865,18.48,81.52,0.09
4,9116.0,1.099,12.73,87.27,0.062
5,5617.0,1.53,9.24,90.76,0.045
6,3235.0,2.404,7.19,92.81,0.035
7,1920.0,3.306,5.75,94.25,0.028
8,1169.0,3.146,4.11,95.89,0.02
9,752.0,3.215,2.87,97.13,0.014
10,536.0,3.378,2.46,97.54,0.012
11,398.0,3.422,2.05,97.95,0.01
12,350.0,3.073,1.44,98.56,0.007
13,335.0,3.271,1.23,98.77,0.006
14,329.0,3.285,0.82,99.18,0.004
15,326.0,3.186,0.82,99.18,0.004
16,323.0,3.231,1.03,98.97,0.005
17,315.0,3.308,1.03,98.97,0.005
18,315.0,3.566,1.03,98.97,0.005
19,315.0,3.188,0.82,99.18,0.004
20,315.0,3.318,0.82,99.18,0.004
21,315.0,3.281,0.82,99.18,0.004
22,315.0,3.02,0.82,99.18,0.004
23,315.0,3.162,0.82,99.18,0.004
24,315.0,3.241,1.03,98.97,0.005
25,315.0,3.178,0.82,99.18,0.004
26,315.0,3.379,1.03,98.97,0.005
27,315.0,3.141,1.03,98.97,0.005
28,315.0,3.228,0.82,99.18,0.004
29,315.0,3.176,0.82,99.18,0.004
30,315.0,3.369,1.03,98.97,0.005
