iter,fitness,time,XPL,XPT,DIV
0,23727.0,0.034,100.0,0.0,0.488
1,7293.0,0.529,44.88,55.12,0.219
2,1548.0,1.993,17.21,82.79,0.084
3,572.0,1.949,5.12,94.88,0.025
4,529.0,1.272,1.84,98.16,0.009
5,526.0,1.134,1.84,98.16,0.009
6,525.0,1.179,1.64,98.36,0.008
7,521.0,1.175,1.84,98.16,0.009
8,521.0,1.168,1.64,98.36,0.008
9,521.0,1.148,1.84,98.16,0.009
10,520.0,1.15,1.84,98.16,0.009
11,520.0,1.143,1.84,98.16,0.009
12,520.0,1.112,1.64,98.36,0.008
13,520.0,1.16,1.84,98.16,0.009
14,520.0,1.159,1.64,98.36,0.008
15,520.0,1.071,1.23,98.77,0.006
16,520.0,1.094,1.23,98.77,0.006
17,520.0,1.08,1.43,98.57,0.007
18,520.0,1.144,1.84,98.16,0.009
19,520.0,1.079,1.43,98.57,0.007
20,520.0,1.106,1.43,98.57,0.007
21,520.0,1.139,1.43,98.57,0.007
22,520.0,1.117,1.43,98.57,0.007
23,520.0,1.156,1.84,98.16,0.009
24,520.0,1.114,1.64,98.36,0.008
25,520.0,1.13,1.64,98.36,0.008
26,520.0,1.156,1.43,98.57,0.007
27,520.0,1.127,1.64,98.36,0.008
28,520.0,1.129,1.64,98.36,0.008
29,520.0,1.09,1.43,98.57,0.007
30,520.0,1.088,1.43,98.57,0.007
