iter,fitness,time,XPL,XPT,DIV
0,72252.0,0.106,100.0,0.0,0.487
1,49042.0,1.172,40.04,59.96,0.195
2,32196.0,1.157,27.52,72.48,0.134
3,21139.0,1.12,18.89,81.11,0.092
4,13283.0,1.159,12.94,87.06,0.063
5,8567.0,1.205,8.42,91.58,0.041
6,5358.0,1.22,5.54,94.46,0.027
7,3100.0,1.986,4.11,95.89,0.02
8,1615.0,2.941,3.08,96.92,0.015
9,828.0,3.766,2.26,97.74,0.011
10,301.0,4.485,1.64,98.36,0.008
11,105.0,4.598,1.03,98.97,0.005
12,91.0,4.668,0.82,99.18,0.004
13,85.0,4.311,0.41,99.59,0.002
14,81.0,4.026,0.41,99.59,0.002
15,80.0,4.128,0.41,99.59,0.002
16,79.0,4.268,0.41,99.59,0.002
17,79.0,4.298,0.41,99.59,0.002
18,79.0,4.618,0.41,99.59,0.002
19,79.0,4.584,0.41,99.59,0.002
20,79.0,4.66,0.41,99.59,0.002
21,79.0,4.931,0.41,99.59,0.002
22,79.0,4.346,0.41,99.59,0.002
23,79.0,4.16,0.41,99.59,0.002
24,79.0,4.272,0.41,99.59,0.002
25,79.0,4.331,0.41,99.59,0.002
26,79.0,4.294,0.41,99.59,0.002
27,79.0,4.856,0.41,99.59,0.002
28,79.0,4.116,0.41,99.59,0.002
29,79.0,4.44,0.41,99.59,0.002
30,79.0,4.664,0.41,99.59,0.002
