iter,fitness,time,XPL,XPT,DIV
0,49002.0,0.066,100.0,0.0,0.488
1,33644.0,0.766,35.86,64.14,0.175
2,25063.0,0.773,20.9,79.1,0.102
3,19468.0,0.776,14.75,85.25,0.072
4,14959.0,0.826,11.89,88.11,0.058
5,10994.0,0.924,9.43,90.57,0.046
6,7922.0,1.21,7.58,92.42,0.037
7,5597.0,1.566,6.15,93.85,0.03
8,4022.0,1.765,4.92,95.08,0.024
9,2855.0,2.225,4.51,95.49,0.022
10,1883.0,2.384,3.89,96.11,0.019
11,1319.0,2.308,2.87,97.13,0.014
12,977.0,2.414,2.25,97.75,0.011
13,713.0,2.442,2.05,97.95,0.01
14,507.0,2.697,2.05,97.95,0.01
15,391.0,2.6,1.43,98.57,0.007
16,346.0,2.592,1.23,98.77,0.006
17,339.0,2.657,1.02,98.98,0.005
18,332.0,2.913,0.82,99.18,0.004
19,327.0,2.762,0.61,99.39,0.003
20,326.0,2.988,0.82,99.18,0.004
21,326.0,3.01,0.82,99.18,0.004
22,326.0,3.074,0.82,99.18,0.004
23,325.0,3.197,0.61,99.39,0.003
24,325.0,3.451,0.82,99.18,0.004
25,325.0,3.764,1.02,98.98,0.005
26,325.0,3.454,0.82,99.18,0.004
27,325.0,3.224,1.02,98.98,0.005
28,325.0,3.308,0.82,99.18,0.004
29,325.0,3.275,0.82,99.18,0.004
30,325.0,3.207,0.82,99.18,0.004
