iter,fitness,time,XPL,XPT,DIV
0,70694.0,0.106,100.0,0.0,0.488
1,26801.0,1.215,45.7,54.3,0.223
2,7614.0,1.23,16.39,83.61,0.08
3,1556.0,4.529,5.94,94.06,0.029
4,194.0,7.707,2.25,97.75,0.011
5,86.0,5.788,1.02,98.98,0.005
6,83.0,4.579,0.61,99.39,0.003
7,82.0,4.553,0.41,99.59,0.002
8,82.0,4.286,0.41,99.59,0.002
9,82.0,4.481,0.41,99.59,0.002
10,81.0,4.464,0.41,99.59,0.002
11,79.0,4.705,0.41,99.59,0.002
12,79.0,4.717,0.41,99.59,0.002
13,79.0,4.59,0.41,99.59,0.002
14,79.0,4.667,0.41,99.59,0.002
15,79.0,4.538,0.41,99.59,0.002
16,79.0,4.696,0.41,99.59,0.002
17,79.0,4.342,0.41,99.59,0.002
18,79.0,4.655,0.41,99.59,0.002
19,79.0,4.291,0.41,99.59,0.002
20,79.0,4.674,0.41,99.59,0.002
21,79.0,4.483,0.41,99.59,0.002
22,79.0,4.473,0.41,99.59,0.002
23,79.0,4.481,0.41,99.59,0.002
24,79.0,5.277,0.41,99.59,0.002
25,79.0,5.972,0.41,99.59,0.002
26,79.0,5.063,0.41,99.59,0.002
27,79.0,4.598,0.41,99.59,0.002
28,79.0,4.783,0.41,99.59,0.002
29,79.0,4.641,0.41,99.59,0.002
30,79.0,4.563,0.41,99.59,0.002
