iter,fitness,time,XPL,XPT,DIV
0,49028.0,0.067,100.0,0.0,0.487
1,33523.0,0.772,40.25,59.75,0.196
2,21545.0,0.75,28.54,71.46,0.139
3,13918.0,0.778,18.69,81.31,0.091
4,9075.0,1.124,12.94,87.06,0.063
5,5822.0,1.641,9.65,90.35,0.047
6,3648.0,2.416,7.19,92.81,0.035
7,2104.0,2.969,5.75,94.25,0.028
8,1314.0,3.084,3.9,96.1,0.019
9,770.0,2.977,2.87,97.13,0.014
10,486.0,2.888,1.85,98.15,0.009
11,356.0,2.947,1.44,98.56,0.007
12,340.0,2.96,1.03,98.97,0.005
13,327.0,2.919,1.03,98.97,0.005
14,323.0,3.032,0.62,99.38,0.003
15,316.0,3.023,0.82,99.18,0.004
16,316.0,2.972,0.82,99.18,0.004
17,316.0,3.111,0.82,99.18,0.004
18,316.0,3.042,0.82,99.18,0.004
19,316.0,3.121,0.82,99.18,0.004
20,316.0,3.265,0.82,99.18,0.004
21,316.0,3.407,0.82,99.18,0.004
22,316.0,3.271,1.03,98.97,0.005
23,316.0,3.268,0.82,99.18,0.004
24,316.0,3.244,0.62,99.38,0.003
25,316.0,3.104,1.03,98.97,0.005
26,316.0,3.121,0.82,99.18,0.004
27,316.0,3.224,0.82,99.18,0.004
28,316.0,3.152,0.82,99.18,0.004
29,316.0,3.185,0.82,99.18,0.004
30,316.0,3.142,0.82,99.18,0.004
