iter,fitness,time,XPL,XPT,DIV
0,48521.0,0.064,100.0,0.0,0.487
1,29242.0,0.653,44.35,55.65,0.216
2,17213.0,0.674,26.9,73.1,0.131
3,9760.0,0.864,16.43,83.57,0.08
4,5350.0,1.719,11.09,88.91,0.054
5,2868.0,2.841,7.39,92.61,0.036
6,1504.0,3.39,4.93,95.07,0.024
7,749.0,3.316,3.08,96.92,0.015
8,416.0,3.462,2.26,97.74,0.011
9,344.0,3.414,1.23,98.77,0.006
10,332.0,3.296,1.03,98.97,0.005
11,331.0,3.359,0.82,99.18,0.004
12,330.0,3.228,0.82,99.18,0.004
13,329.0,3.166,0.62,99.38,0.003
14,328.0,3.185,0.82,99.18,0.004
15,327.0,3.211,0.62,99.38,0.003
16,324.0,2.973,0.62,99.38,0.003
17,324.0,3.101,0.82,99.18,0.004
18,323.0,3.06,0.62,99.38,0.003
19,323.0,2.986,0.82,99.18,0.004
20,320.0,2.962,0.82,99.18,0.004
21,320.0,3.151,0.82,99.18,0.004
22,320.0,2.919,0.82,99.18,0.004
23,320.0,2.925,0.82,99.18,0.004
24,320.0,2.852,0.82,99.18,0.004
25,318.0,2.875,0.62,99.38,0.003
26,318.0,2.851,0.82,99.18,0.004
27,318.0,2.989,1.03,98.97,0.005
28,318.0,3.001,0.82,99.18,0.004
29,318.0,2.906,0.82,99.18,0.004
30,318.0,2.988,0.82,99.18,0.004
