iter,fitness,time,XPL,XPT,DIV
0,71111.0,0.102,100.0,0.0,0.488
1,42804.0,1.042,44.47,55.53,0.217
2,24127.0,1.026,26.84,73.16,0.131
3,13488.0,1.057,15.57,84.43,0.076
4,6718.0,1.026,9.22,90.78,0.045
5,3323.0,1.471,5.12,94.88,0.025
6,1655.0,3.876,3.69,96.31,0.018
7,690.0,4.822,2.46,97.54,0.012
8,271.0,5.081,1.64,98.36,0.008
9,104.0,4.548,1.02,98.98,0.005
10,86.0,4.999,0.82,99.18,0.004
11,84.0,4.698,0.41,99.59,0.002
12,83.0,4.617,0.41,99.59,0.002
13,82.0,4.786,0.41,99.59,0.002
14,82.0,4.713,0.41,99.59,0.002
15,82.0,4.822,0.41,99.59,0.002
16,82.0,4.612,0.41,99.59,0.002
17,82.0,4.435,0.41,99.59,0.002
18,82.0,4.691,0.41,99.59,0.002
19,82.0,4.66,0.41,99.59,0.002
20,82.0,4.369,0.41,99.59,0.002
21,82.0,4.368,0.41,99.59,0.002
22,82.0,4.459,0.41,99.59,0.002
23,82.0,4.26,0.41,99.59,0.002
24,82.0,4.267,0.41,99.59,0.002
25,82.0,4.386,0.2,99.8,0.001
26,82.0,4.084,0.41,99.59,0.002
27,82.0,4.402,0.41,99.59,0.002
28,82.0,4.12,0.41,99.59,0.002
29,82.0,4.301,0.41,99.59,0.002
30,82.0,4.242,0.41,99.59,0.002
