iter,fitness,time,XPL,XPT,DIV
0,72435.0,0.103,100.0,0.0,0.488
1,32148.0,1.171,45.7,54.3,0.223
2,15003.0,1.146,21.11,78.89,0.103
3,7153.0,1.138,10.45,89.55,0.051
4,2694.0,2.524,5.12,94.88,0.025
5,1029.0,5.205,3.07,96.93,0.015
6,353.0,5.38,2.05,97.95,0.01
7,119.0,4.725,1.23,98.77,0.006
8,76.0,4.296,0.82,99.18,0.004
9,74.0,4.043,0.41,99.59,0.002
10,72.0,4.412,0.41,99.59,0.002
11,72.0,4.329,0.41,99.59,0.002
12,72.0,4.267,0.41,99.59,0.002
13,72.0,4.392,0.61,99.39,0.003
14,72.0,4.46,0.61,99.39,0.003
15,72.0,4.539,0.41,99.59,0.002
16,72.0,4.617,0.41,99.59,0.002
17,72.0,4.751,0.41,99.59,0.002
18,72.0,4.634,0.41,99.59,0.002
19,72.0,4.655,0.61,99.39,0.003
20,72.0,4.377,0.41,99.59,0.002
21,72.0,4.318,0.41,99.59,0.002
22,72.0,4.6,0.41,99.59,0.002
23,72.0,4.533,0.41,99.59,0.002
24,72.0,4.42,0.41,99.59,0.002
25,72.0,4.539,0.41,99.59,0.002
26,72.0,4.447,0.41,99.59,0.002
27,72.0,4.488,0.41,99.59,0.002
28,72.0,4.68,0.41,99.59,0.002
29,72.0,4.544,0.41,99.59,0.002
30,72.0,4.553,0.41,99.59,0.002
