iter,fitness,time,XPL,XPT,DIV
0,71789.0,0.102,100.0,0.0,0.488
1,43545.0,1.023,44.47,55.53,0.217
2,25326.0,1.005,27.05,72.95,0.132
3,14690.0,0.998,16.19,83.81,0.079
4,7739.0,0.997,9.84,90.16,0.048
5,4011.0,1.508,5.53,94.47,0.027
6,2119.0,2.949,3.89,96.11,0.019
7,1022.0,4.407,2.87,97.13,0.014
8,384.0,4.404,2.05,97.95,0.01
9,118.0,4.31,1.23,98.77,0.006
10,79.0,4.354,0.61,99.39,0.003
11,76.0,4.106,0.61,99.39,0.003
12,75.0,4.339,0.41,99.59,0.002
13,74.0,4.058,0.41,99.59,0.002
14,73.0,4.221,0.41,99.59,0.002
15,73.0,4.362,0.41,99.59,0.002
16,73.0,4.049,0.41,99.59,0.002
17,73.0,3.904,0.2,99.8,0.001
18,73.0,3.995,0.41,99.59,0.002
19,73.0,4.025,0.2,99.8,0.001
20,73.0,4.118,0.41,99.59,0.002
21,73.0,3.988,0.41,99.59,0.002
22,73.0,3.942,0.2,99.8,0.001
23,73.0,4.081,0.41,99.59,0.002
24,73.0,3.903,0.2,99.8,0.001
25,73.0,3.775,0.41,99.59,0.002
26,73.0,3.832,0.41,99.59,0.002
27,73.0,3.879,0.41,99.59,0.002
28,73.0,3.946,0.41,99.59,0.002
29,73.0,3.733,0.41,99.59,0.002
30,73.0,3.809,0.41,99.59,0.002
