iter,fitness,time,XPL,XPT,DIV
0,23102.0,0.034,100.0,0.0,0.487
1,15512.0,0.387,34.91,65.09,0.17
2,11636.0,0.437,20.12,79.88,0.098
3,8826.0,0.583,15.2,84.8,0.074
4,6644.0,0.698,12.53,87.47,0.061
5,4778.0,0.88,9.65,90.35,0.047
6,3544.0,1.04,8.01,91.99,0.039
7,2632.0,1.061,6.37,93.63,0.031
8,1869.0,1.221,5.75,94.25,0.028
9,1215.0,1.363,4.31,95.69,0.021
10,955.0,1.332,2.67,97.33,0.013
11,685.0,1.29,2.46,97.54,0.012
12,590.0,1.263,1.44,98.56,0.007
13,568.0,1.286,1.44,98.56,0.007
14,547.0,1.333,1.23,98.77,0.006
15,530.0,1.33,1.03,98.97,0.005
16,529.0,1.407,1.03,98.97,0.005
17,527.0,1.414,1.23,98.77,0.006
18,525.0,1.445,1.44,98.56,0.007
19,525.0,1.517,1.23,98.77,0.006
20,523.0,1.515,1.44,98.56,0.007
21,523.0,1.637,1.44,98.56,0.007
22,523.0,1.635,1.64,98.36,0.008
23,523.0,1.574,1.44,98.56,0.007
24,523.0,1.747,1.64,98.36,0.008
25,523.0,1.664,1.44,98.56,0.007
26,523.0,1.807,1.64,98.36,0.008
27,523.0,1.702,1.44,98.56,0.007
28,523.0,1.767,1.64,98.36,0.008
29,523.0,1.815,1.85,98.15,0.009
30,523.0,1.764,1.64,98.36,0.008
