iter,fitness,time,XPL,XPT,DIV
0,47175.0,0.065,100.0,0.0,0.488
1,27986.0,0.652,43.44,56.56,0.212
2,15988.0,0.664,26.43,73.57,0.129
3,9004.0,0.943,15.78,84.22,0.077
4,4672.0,1.963,10.45,89.55,0.051
5,2483.0,3.028,7.17,92.83,0.035
6,1140.0,3.583,4.92,95.08,0.024
7,471.0,3.415,2.87,97.13,0.014
8,361.0,3.479,1.84,98.16,0.009
9,342.0,3.349,1.23,98.77,0.006
10,333.0,3.332,1.23,98.77,0.006
11,326.0,3.247,0.82,99.18,0.004
12,325.0,3.118,0.61,99.39,0.003
13,323.0,3.188,0.61,99.39,0.003
14,322.0,3.205,0.61,99.39,0.003
15,322.0,3.262,0.82,99.18,0.004
16,322.0,3.404,0.82,99.18,0.004
17,322.0,3.302,0.82,99.18,0.004
18,321.0,3.038,0.61,99.39,0.003
19,321.0,2.994,0.61,99.39,0.003
20,321.0,3.012,0.82,99.18,0.004
21,320.0,3.133,0.82,99.18,0.004
22,320.0,3.105,0.82,99.18,0.004
23,320.0,2.954,0.61,99.39,0.003
24,319.0,2.932,0.61,99.39,0.003
25,319.0,3.051,0.82,99.18,0.004
26,318.0,3.151,0.82,99.18,0.004
27,318.0,2.894,0.82,99.18,0.004
28,318.0,2.905,0.82,99.18,0.004
29,318.0,2.895,0.82,99.18,0.004
30,318.0,2.885,0.82,99.18,0.004
