iter,fitness,time,XPL,XPT,DIV
0,71311.0,0.103,100.0,0.0,0.487
1,48218.0,1.129,41.07,58.93,0.2
2,32164.0,1.127,27.93,72.07,0.136
3,20795.0,1.121,18.89,81.11,0.092
4,12500.0,1.121,12.32,87.68,0.06
5,7990.0,1.158,7.6,92.4,0.037
6,4591.0,1.402,4.93,95.07,0.024
7,2531.0,2.077,3.49,96.51,0.017
8,1376.0,3.613,2.87,97.13,0.014
9,751.0,4.49,2.05,97.95,0.01
10,330.0,4.115,1.44,98.56,0.007
11,143.0,4.219,0.82,99.18,0.004
12,87.0,4.165,0.41,99.59,0.002
13,85.0,4.112,0.41,99.59,0.002
14,84.0,4.093,0.41,99.59,0.002
15,83.0,4.066,0.41,99.59,0.002
16,83.0,4.189,0.21,99.79,0.001
17,83.0,4.341,0.41,99.59,0.002
18,83.0,4.373,0.41,99.59,0.002
19,83.0,4.195,0.41,99.59,0.002
20,83.0,4.284,0.41,99.59,0.002
21,83.0,4.048,0.41,99.59,0.002
22,83.0,4.228,0.41,99.59,0.002
23,83.0,4.2,0.41,99.59,0.002
24,83.0,4.46,0.41,99.59,0.002
25,83.0,4.264,0.41,99.59,0.002
26,83.0,4.122,0.41,99.59,0.002
27,83.0,4.505,0.41,99.59,0.002
28,83.0,4.266,0.41,99.59,0.002
29,83.0,4.168,0.41,99.59,0.002
30,83.0,4.152,0.41,99.59,0.002
