iter,fitness,time,XPL,XPT,DIV
0,71376.0,0.103,100.0,0.0,0.487
1,26878.0,1.143,46.2,53.8,0.225
2,7960.0,1.117,16.84,83.16,0.082
3,1847.0,3.857,6.16,93.84,0.03
4,197.0,7.72,2.46,97.54,0.012
5,86.0,5.824,0.82,99.18,0.004
6,82.0,4.929,0.62,99.38,0.003
7,80.0,4.605,0.41,99.59,0.002
8,79.0,4.491,0.41,99.59,0.002
9,79.0,4.71,0.41,99.59,0.002
10,79.0,4.462,0.41,99.59,0.002
11,79.0,4.717,0.41,99.59,0.002
12,79.0,4.93,0.41,99.59,0.002
13,79.0,4.511,0.41,99.59,0.002
14,79.0,4.525,0.41,99.59,0.002
15,79.0,4.798,0.62,99.38,0.003
16,79.0,4.562,0.41,99.59,0.002
17,79.0,4.581,0.41,99.59,0.002
18,79.0,4.451,0.41,99.59,0.002
19,79.0,4.511,0.41,99.59,0.002
20,79.0,4.478,0.41,99.59,0.002
21,79.0,4.689,0.41,99.59,0.002
22,79.0,4.414,0.41,99.59,0.002
23,79.0,4.669,0.41,99.59,0.002
24,79.0,4.593,0.41,99.59,0.002
25,79.0,4.442,0.41,99.59,0.002
26,79.0,4.15,0.41,99.59,0.002
27,79.0,4.576,0.41,99.59,0.002
28,79.0,4.722,0.62,99.38,0.003
29,79.0,4.437,0.41,99.59,0.002
30,79.0,4.484,0.41,99.59,0.002
