iter,fitness,time,XPL,XPT,DIV
0,47557.0,0.066,100.0,0.0,0.487
1,32138.0,0.763,39.43,60.57,0.192
2,21710.0,0.764,27.1,72.9,0.132
3,13822.0,0.809,18.48,81.52,0.09
4,9037.0,1.074,12.32,87.68,0.06
5,5641.0,1.614,9.03,90.97,0.044
6,3283.0,2.467,7.19,92.81,0.035
7,1964.0,3.059,5.34,94.66,0.026
8,1126.0,3.14,3.9,96.1,0.019
9,569.0,3.339,2.67,97.33,0.013
10,401.0,3.141,2.05,97.95,0.01
11,347.0,3.336,1.44,98.56,0.007
12,336.0,3.394,1.23,98.77,0.006
13,330.0,3.279,0.82,99.18,0.004
14,324.0,3.098,0.82,99.18,0.004
15,323.0,3.24,1.03,98.97,0.005
16,322.0,3.291,0.82,99.18,0.004
17,322.0,3.254,1.03,98.97,0.005
18,320.0,3.273,0.82,99.18,0.004
19,319.0,3.203,0.82,99.18,0.004
20,319.0,3.278,1.03,98.97,0.005
21,319.0,3.28,0.82,99.18,0.004
22,319.0,3.219,0.82,99.18,0.004
23,318.0,3.052,0.82,99.18,0.004
24,318.0,3.258,0.82,99.18,0.004
25,318.0,3.188,0.82,99.18,0.004
26,316.0,3.113,0.82,99.18,0.004
27,316.0,3.084,0.82,99.18,0.004
28,316.0,3.339,0.82,99.18,0.004
29,316.0,3.109,0.62,99.38,0.003
30,316.0,3.143,0.82,99.18,0.004
