iter,fitness,time,XPL,XPT,DIV
0,23540.0,0.05,100.0,0.0,0.488
1,10503.0,0.478,45.29,54.71,0.221
2,4537.0,1.283,24.39,75.61,0.119
3,1999.0,2.071,14.55,85.45,0.071
4,937.0,2.188,7.58,92.42,0.037
5,682.0,2.133,4.1,95.9,0.02
6,569.0,1.785,2.66,97.34,0.013
7,541.0,1.726,2.25,97.75,0.011
8,533.0,1.732,1.64,98.36,0.008
9,533.0,1.724,1.64,98.36,0.008
10,529.0,1.745,1.64,98.36,0.008
11,527.0,1.644,1.64,98.36,0.008
12,525.0,1.767,1.84,98.16,0.009
13,525.0,1.727,1.84,98.16,0.009
14,523.0,1.661,1.43,98.57,0.007
15,523.0,1.706,1.43,98.57,0.007
16,523.0,1.704,1.43,98.57,0.007
17,522.0,1.621,1.43,98.57,0.007
18,522.0,1.646,1.43,98.57,0.007
19,522.0,1.726,1.43,98.57,0.007
20,522.0,1.723,1.43,98.57,0.007
21,522.0,1.689,1.64,98.36,0.008
22,522.0,1.694,1.43,98.57,0.007
23,520.0,1.66,1.64,98.36,0.008
24,520.0,1.648,1.43,98.57,0.007
25,520.0,1.602,1.64,98.36,0.008
26,520.0,1.635,1.43,98.57,0.007
27,520.0,1.686,1.64,98.36,0.008
28,520.0,1.652,1.43,98.57,0.007
29,520.0,1.616,1.23,98.77,0.006
30,520.0,1.647,1.64,98.36,0.008
