iter,fitness,time,XPL,XPT,DIV
0,71399.0,0.105,100.0,0.0,0.487
1,40972.0,1.015,46.0,54.0,0.224
2,24257.0,0.991,26.9,73.1,0.131
3,13643.0,0.991,16.43,83.57,0.08
4,7364.0,1.013,9.65,90.35,0.047
5,3684.0,1.339,5.34,94.66,0.026
6,1572.0,3.498,3.9,96.1,0.019
7,526.0,4.33,2.26,97.74,0.011
8,258.0,4.721,1.23,98.77,0.006
9,116.0,4.601,0.82,99.18,0.004
10,87.0,4.909,0.41,99.59,0.002
11,86.0,4.547,0.21,99.79,0.001
12,86.0,4.75,0.21,99.79,0.001
13,86.0,4.634,0.41,99.59,0.002
14,85.0,4.797,0.41,99.59,0.002
15,85.0,4.501,0.41,99.59,0.002
16,85.0,4.352,0.21,99.79,0.001
17,85.0,4.481,0.21,99.79,0.001
18,85.0,4.38,0.21,99.79,0.001
19,85.0,4.364,0.21,99.79,0.001
20,85.0,4.026,0.21,99.79,0.001
21,85.0,4.447,0.21,99.79,0.001
22,85.0,4.22,0.21,99.79,0.001
23,85.0,4.125,0.21,99.79,0.001
24,85.0,4.191,0.41,99.59,0.002
25,85.0,4.124,0.41,99.59,0.002
26,85.0,4.369,0.21,99.79,0.001
27,85.0,4.289,0.21,99.79,0.001
28,85.0,4.278,0.41,99.59,0.002
29,85.0,4.126,0.41,99.59,0.002
30,85.0,4.141,0.41,99.59,0.002
