iter,fitness,time,XPL,XPT,DIV
0,245511.0,0.5,100.0,0.0,0.488
1,123259.0,4.595,47.13,52.87,0.23
2,60003.0,4.529,22.95,77.05,0.112
3,30511.0,4.533,11.27,88.73,0.055
4,14759.0,4.56,5.74,94.26,0.028
5,6566.0,6.187,2.87,97.13,0.014
6,2813.0,28.012,1.64,98.36,0.008
7,857.0,71.511,1.23,98.77,0.006
8,286.0,72.984,0.61,99.39,0.003
9,62.0,64.064,0.41,99.59,0.002
10,59.0,53.179,0.2,99.8,0.001
11,59.0,58.318,0.2,99.8,0.001
12,59.0,57.577,0.2,99.8,0.001
13,58.0,52.586,0.2,99.8,0.001
14,58.0,50.739,0.2,99.8,0.001
15,58.0,50.203,0.2,99.8,0.001
16,58.0,47.749,0.2,99.8,0.001
17,58.0,45.351,0.2,99.8,0.001
18,58.0,48.392,0.2,99.8,0.001
19,58.0,46.884,0.2,99.8,0.001
20,58.0,48.803,0.2,99.8,0.001
21,58.0,45.262,0.2,99.8,0.001
22,58.0,40.785,0.2,99.8,0.001
23,58.0,44.303,0.2,99.8,0.001
24,58.0,44.986,0.2,99.8,0.001
25,57.0,46.654,0.2,99.8,0.001
26,57.0,45.905,0.2,99.8,0.001
27,57.0,41.625,0.2,99.8,0.001
28,57.0,42.273,0.2,99.8,0.001
29,57.0,44.728,0.2,99.8,0.001
30,57.0,48.421,0.2,99.8,0.001
