iter,fitness,time,XPL,XPT,DIV
0,69739.0,0.114,100.0,0.0,0.488
1,46975.0,1.387,39.14,60.86,0.191
2,31594.0,1.338,26.64,73.36,0.13
3,21090.0,1.239,18.24,81.76,0.089
4,13860.0,1.2,12.3,87.7,0.06
5,8810.0,1.199,8.4,91.6,0.041
6,5602.0,1.361,5.33,94.67,0.026
7,3525.0,2.419,3.69,96.31,0.018
8,2101.0,4.059,3.07,96.93,0.015
9,1171.0,5.09,2.25,97.75,0.011
10,596.0,5.26,1.64,98.36,0.008
11,292.0,5.144,1.02,98.98,0.005
12,108.0,5.396,1.02,98.98,0.005
13,90.0,5.365,0.82,99.18,0.004
14,85.0,5.585,0.41,99.59,0.002
15,85.0,5.391,0.41,99.59,0.002
16,85.0,4.907,0.41,99.59,0.002
17,85.0,4.892,0.41,99.59,0.002
18,85.0,5.138,0.41,99.59,0.002
19,85.0,4.703,0.41,99.59,0.002
20,85.0,4.375,0.41,99.59,0.002
21,85.0,4.572,0.41,99.59,0.002
22,85.0,4.539,0.2,99.8,0.001
23,85.0,4.447,0.41,99.59,0.002
24,85.0,4.604,0.41,99.59,0.002
25,85.0,4.62,0.41,99.59,0.002
26,85.0,5.084,0.41,99.59,0.002
27,85.0,5.397,0.41,99.59,0.002
28,85.0,5.11,0.41,99.59,0.002
29,85.0,5.573,0.41,99.59,0.002
30,85.0,5.52,0.41,99.59,0.002
