iter,fitness,time,XPL,XPT,DIV
0,246902.0,0.506,100.0,0.0,0.488
1,150359.0,4.022,45.9,54.1,0.224
2,91075.0,3.99,28.28,71.72,0.138
3,54585.0,4.071,17.42,82.58,0.085
4,31635.0,3.96,10.66,89.34,0.052
5,17772.0,5.057,6.35,93.65,0.031
6,10251.0,23.049,3.89,96.11,0.019
7,5390.0,70.286,2.87,97.13,0.014
8,2907.0,103.282,2.05,97.95,0.01
9,1258.0,121.531,1.64,98.36,0.008
10,572.0,121.059,1.02,98.98,0.005
11,273.0,112.978,0.82,99.18,0.004
12,188.0,109.042,0.61,99.39,0.003
13,183.0,102.776,0.41,99.59,0.002
14,182.0,104.81,0.41,99.59,0.002
15,180.0,103.564,0.41,99.59,0.002
16,179.0,101.418,0.41,99.59,0.002
17,179.0,99.238,0.41,99.59,0.002
18,178.0,104.091,0.41,99.59,0.002
19,178.0,98.823,0.41,99.59,0.002
20,177.0,98.712,0.41,99.59,0.002
21,177.0,99.277,0.41,99.59,0.002
22,177.0,90.014,0.41,99.59,0.002
23,177.0,97.335,0.41,99.59,0.002
24,177.0,95.386,0.41,99.59,0.002
25,177.0,91.079,0.41,99.59,0.002
26,176.0,92.816,0.41,99.59,0.002
27,176.0,95.896,0.41,99.59,0.002
28,176.0,95.034,0.41,99.59,0.002
29,176.0,96.194,0.41,99.59,0.002
30,176.0,97.31,0.41,99.59,0.002
