iter,fitness,time,XPL,XPT,DIV
0,246082.0,0.506,100.0,0.0,0.487
1,170021.0,4.305,41.07,58.93,0.2
2,116003.0,4.347,28.54,71.46,0.139
3,78259.0,4.301,19.71,80.29,0.096
4,51437.0,4.295,13.55,86.45,0.066
5,34576.0,4.294,9.03,90.97,0.044
6,22407.0,4.294,6.37,93.63,0.031
7,14153.0,4.273,4.11,95.89,0.02
8,8705.0,4.341,2.67,97.33,0.013
9,4980.0,5.641,1.85,98.15,0.009
10,2597.0,18.993,1.23,98.77,0.006
11,1535.0,40.344,1.23,98.77,0.006
12,759.0,47.645,0.82,99.18,0.004
13,350.0,52.826,0.62,99.38,0.003
14,112.0,48.086,0.62,99.38,0.003
15,68.0,47.204,0.41,99.59,0.002
16,61.0,44.94,0.21,99.79,0.001
17,58.0,45.661,0.21,99.79,0.001
18,56.0,41.26,0.21,99.79,0.001
19,55.0,44.073,0.21,99.79,0.001
20,55.0,43.196,0.21,99.79,0.001
21,55.0,41.328,0.0,100.0,0.0
22,55.0,40.819,0.0,100.0,0.0
23,55.0,40.081,0.0,100.0,0.0
24,55.0,41.315,0.0,100.0,0.0
25,55.0,42.373,0.21,99.79,0.001
26,55.0,44.001,0.21,99.79,0.001
27,55.0,43.501,0.0,100.0,0.0
28,55.0,43.136,0.21,99.79,0.001
29,55.0,41.601,0.0,100.0,0.0
30,55.0,42.767,0.21,99.79,0.001
