iter,fitness,time,XPL,XPT,DIV
0,49250.0,0.069,100.0,0.0,0.487
1,33703.0,0.791,36.34,63.66,0.177
2,25209.0,0.754,20.53,79.47,0.1
3,19431.0,0.758,15.2,84.8,0.074
4,14952.0,0.79,12.32,87.68,0.06
5,11087.0,0.8,9.65,90.35,0.047
6,8494.0,1.104,7.8,92.2,0.038
7,6135.0,1.322,6.37,93.63,0.031
8,4528.0,1.696,5.34,94.66,0.026
9,3184.0,1.99,4.52,95.48,0.022
10,2075.0,2.322,4.11,95.89,0.02
11,1416.0,2.717,3.29,96.71,0.016
12,990.0,2.597,2.46,97.54,0.012
13,702.0,2.673,1.85,98.15,0.009
14,515.0,2.703,1.44,98.56,0.007
15,399.0,2.853,1.03,98.97,0.005
16,354.0,3.569,0.82,99.18,0.004
17,343.0,3.502,0.62,99.38,0.003
18,336.0,3.224,0.82,99.18,0.004
19,334.0,2.911,0.82,99.18,0.004
20,332.0,2.835,0.82,99.18,0.004
21,332.0,3.201,1.03,98.97,0.005
22,332.0,3.238,1.03,98.97,0.005
23,331.0,3.481,1.03,98.97,0.005
24,326.0,3.086,0.82,99.18,0.004
25,324.0,3.6,0.82,99.18,0.004
26,324.0,3.317,1.03,98.97,0.005
27,324.0,3.725,0.82,99.18,0.004
28,324.0,3.483,0.82,99.18,0.004
29,324.0,3.185,0.62,99.38,0.003
30,324.0,3.372,0.82,99.18,0.004
