iter,fitness,time,XPL,XPT,DIV
0,71377.0,0.109,100.0,0.0,0.488
1,32993.0,1.237,43.44,56.56,0.212
2,14592.0,1.194,20.49,79.51,0.1
3,6482.0,1.223,9.02,90.98,0.044
4,2670.0,2.871,4.92,95.08,0.024
5,970.0,5.518,3.28,96.72,0.016
6,253.0,6.121,2.05,97.95,0.01
7,105.0,5.512,1.02,98.98,0.005
8,75.0,4.776,0.82,99.18,0.004
9,73.0,4.615,0.41,99.59,0.002
10,72.0,4.136,0.41,99.59,0.002
11,72.0,4.267,0.2,99.8,0.001
12,72.0,4.243,0.2,99.8,0.001
13,72.0,4.258,0.2,99.8,0.001
14,72.0,4.549,0.41,99.59,0.002
15,72.0,4.504,0.41,99.59,0.002
16,72.0,4.156,0.2,99.8,0.001
17,72.0,4.773,0.41,99.59,0.002
18,72.0,4.454,0.41,99.59,0.002
19,72.0,4.428,0.41,99.59,0.002
20,72.0,4.094,0.41,99.59,0.002
21,72.0,4.359,0.41,99.59,0.002
22,72.0,4.161,0.41,99.59,0.002
23,72.0,4.331,0.41,99.59,0.002
24,72.0,4.157,0.2,99.8,0.001
25,72.0,4.153,0.2,99.8,0.001
26,72.0,4.237,0.41,99.59,0.002
27,72.0,4.233,0.2,99.8,0.001
28,72.0,4.362,0.41,99.59,0.002
29,72.0,4.098,0.2,99.8,0.001
30,72.0,4.144,0.41,99.59,0.002
