iter,fitness,time,XPL,XPT,DIV
0,48989.0,0.071,100.0,0.0,0.488
1,33118.0,0.776,40.57,59.43,0.198
2,21676.0,0.779,28.07,71.93,0.137
3,14342.0,0.906,19.06,80.94,0.093
4,9032.0,1.17,13.32,86.68,0.065
5,5502.0,1.681,9.63,90.37,0.047
6,3458.0,2.603,6.97,93.03,0.034
7,2103.0,3.087,4.71,95.29,0.023
8,1319.0,3.351,3.28,96.72,0.016
9,771.0,3.108,2.46,97.54,0.012
10,485.0,3.412,1.43,98.57,0.007
11,350.0,3.273,1.43,98.57,0.007
12,334.0,3.173,1.02,98.98,0.005
13,328.0,3.176,0.82,99.18,0.004
14,328.0,3.218,0.82,99.18,0.004
15,328.0,3.355,0.82,99.18,0.004
16,328.0,3.189,0.82,99.18,0.004
17,328.0,3.141,1.02,98.98,0.005
18,328.0,3.12,0.82,99.18,0.004
19,328.0,3.275,0.82,99.18,0.004
20,328.0,3.276,0.82,99.18,0.004
21,328.0,3.201,0.61,99.39,0.003
22,328.0,3.307,0.82,99.18,0.004
23,328.0,3.433,0.82,99.18,0.004
24,328.0,3.222,0.82,99.18,0.004
25,328.0,3.496,0.82,99.18,0.004
26,327.0,3.228,0.82,99.18,0.004
27,326.0,3.431,0.82,99.18,0.004
28,324.0,3.488,0.82,99.18,0.004
29,324.0,3.385,0.82,99.18,0.004
30,324.0,3.3,0.82,99.18,0.004
