iter,fitness,time,XPL,XPT,DIV
0,48577.0,0.068,100.0,0.0,0.488
1,28799.0,0.683,44.67,55.33,0.218
2,17133.0,0.674,27.25,72.75,0.133
3,9670.0,0.888,16.8,83.2,0.082
4,5354.0,1.876,11.27,88.73,0.055
5,2942.0,2.839,7.58,92.42,0.037
6,1328.0,3.366,5.74,94.26,0.028
7,743.0,3.524,3.69,96.31,0.018
8,474.0,3.557,2.66,97.34,0.013
9,352.0,3.471,2.05,97.95,0.01
10,327.0,3.531,1.43,98.57,0.007
11,327.0,3.743,1.02,98.98,0.005
12,326.0,3.466,0.82,99.18,0.004
13,326.0,3.345,0.82,99.18,0.004
14,325.0,3.252,0.82,99.18,0.004
15,324.0,3.224,0.82,99.18,0.004
16,324.0,3.276,0.82,99.18,0.004
17,323.0,3.117,0.82,99.18,0.004
18,321.0,3.429,1.23,98.77,0.006
19,317.0,3.226,1.02,98.98,0.005
20,317.0,3.238,1.02,98.98,0.005
21,317.0,3.115,1.02,98.98,0.005
22,316.0,3.113,1.02,98.98,0.005
23,316.0,3.052,1.02,98.98,0.005
24,316.0,3.088,1.02,98.98,0.005
25,316.0,3.104,0.82,99.18,0.004
26,316.0,3.002,0.82,99.18,0.004
27,316.0,2.882,0.82,99.18,0.004
28,316.0,3.009,1.02,98.98,0.005
29,316.0,2.872,0.82,99.18,0.004
30,316.0,3.09,1.02,98.98,0.005
