iter,fitness,time,XPL,XPT,DIV
0,247028.0,0.511,100.0,0.0,0.487
1,149029.0,4.039,46.41,53.59,0.226
2,90719.0,4.014,28.34,71.66,0.138
3,53181.0,3.99,17.45,82.55,0.085
4,31286.0,3.97,10.27,89.73,0.05
5,18273.0,3.964,6.37,93.63,0.031
6,9800.0,3.975,3.7,96.3,0.018
7,5176.0,6.121,2.05,97.95,0.01
8,2573.0,27.125,1.44,98.56,0.007
9,1301.0,53.658,1.23,98.77,0.006
10,463.0,58.687,0.82,99.18,0.004
11,183.0,59.343,0.62,99.38,0.003
12,64.0,58.509,0.41,99.59,0.002
13,61.0,58.861,0.41,99.59,0.002
14,58.0,55.256,0.21,99.79,0.001
15,58.0,54.27,0.21,99.79,0.001
16,58.0,55.352,0.21,99.79,0.001
17,57.0,50.343,0.21,99.79,0.001
18,56.0,54.028,0.21,99.79,0.001
19,56.0,53.776,0.21,99.79,0.001
20,56.0,52.166,0.21,99.79,0.001
21,56.0,51.091,0.21,99.79,0.001
22,56.0,50.766,0.21,99.79,0.001
23,56.0,53.203,0.21,99.79,0.001
24,56.0,52.5,0.21,99.79,0.001
25,56.0,52.351,0.21,99.79,0.001
26,56.0,51.797,0.21,99.79,0.001
27,56.0,53.22,0.21,99.79,0.001
28,56.0,51.929,0.21,99.79,0.001
29,56.0,50.187,0.21,99.79,0.001
30,56.0,52.949,0.21,99.79,0.001
