iter,fitness,time,XPL,XPT,DIV
0,246580.0,0.509,100.0,0.0,0.487
1,170798.0,4.286,40.66,59.34,0.198
2,116692.0,4.321,28.75,71.25,0.14
3,79172.0,4.345,19.92,80.08,0.097
4,53340.0,4.304,13.55,86.45,0.066
5,34191.0,4.31,9.45,90.55,0.046
6,22530.0,4.701,6.16,93.84,0.03
7,14533.0,7.171,4.31,95.69,0.021
8,9010.0,22.099,3.08,96.92,0.015
9,5465.0,51.204,2.46,97.54,0.012
10,3003.0,83.11,2.05,97.95,0.01
11,1762.0,96.042,1.64,98.36,0.008
12,801.0,96.828,1.23,98.77,0.006
13,450.0,92.415,0.82,99.18,0.004
14,249.0,89.967,0.62,99.38,0.003
15,196.0,85.185,0.41,99.59,0.002
16,185.0,83.484,0.41,99.59,0.002
17,181.0,84.216,0.41,99.59,0.002
18,179.0,85.945,0.41,99.59,0.002
19,179.0,86.804,0.41,99.59,0.002
20,179.0,90.079,0.41,99.59,0.002
21,178.0,86.167,0.41,99.59,0.002
22,178.0,90.276,0.41,99.59,0.002
23,177.0,85.889,0.41,99.59,0.002
24,177.0,90.861,0.41,99.59,0.002
25,177.0,91.267,0.41,99.59,0.002
26,177.0,88.069,0.41,99.59,0.002
27,177.0,91.485,0.41,99.59,0.002
28,177.0,87.234,0.41,99.59,0.002
29,177.0,88.87,0.41,99.59,0.002
30,177.0,88.44,0.41,99.59,0.002
