iter,fitness,time,XPL,XPT,DIV
0,23031.0,0.032,100.0,0.0,0.488
1,15608.0,0.364,34.84,65.16,0.17
2,11751.0,0.416,19.88,80.12,0.097
3,8827.0,0.498,15.16,84.84,0.074
4,6260.0,0.671,12.7,87.3,0.062
5,4576.0,0.976,10.66,89.34,0.052
6,3114.0,1.138,8.2,91.8,0.04
7,2146.0,1.239,6.56,93.44,0.032
8,1643.0,1.267,4.71,95.29,0.023
9,1217.0,1.214,4.1,95.9,0.02
10,873.0,1.341,3.89,96.11,0.019
11,671.0,1.369,3.28,96.72,0.016
12,601.0,1.336,2.46,97.54,0.012
13,576.0,1.357,2.25,97.75,0.011
14,554.0,1.383,1.84,98.16,0.009
15,538.0,1.409,1.43,98.57,0.007
16,522.0,1.417,1.23,98.77,0.006
17,522.0,1.518,1.23,98.77,0.006
18,520.0,1.442,1.23,98.77,0.006
19,520.0,1.615,1.23,98.77,0.006
20,520.0,1.546,1.23,98.77,0.006
21,520.0,1.59,1.43,98.57,0.007
22,520.0,1.65,1.43,98.57,0.007
23,520.0,1.698,1.43,98.57,0.007
24,520.0,1.693,1.64,98.36,0.008
25,520.0,1.721,1.23,98.77,0.006
26,520.0,1.709,1.64,98.36,0.008
27,520.0,1.639,1.43,98.57,0.007
28,520.0,1.657,1.43,98.57,0.007
29,520.0,1.666,1.43,98.57,0.007
30,520.0,1.752,1.64,98.36,0.008
