iter,fitness,time,XPL,XPT,DIV
0,244907.0,0.515,100.0,0.0,0.488
1,165823.0,4.363,40.16,59.84,0.196
2,113791.0,4.445,27.66,72.34,0.135
3,76533.0,4.386,19.06,80.94,0.093
4,51729.0,4.394,12.91,87.09,0.063
5,34311.0,4.364,8.81,91.19,0.043
6,22259.0,4.355,5.94,94.06,0.029
7,14044.0,7.211,4.1,95.9,0.02
8,8627.0,27.118,2.87,97.13,0.014
9,5351.0,66.189,2.46,97.54,0.012
10,3273.0,93.311,1.84,98.16,0.009
11,1933.0,98.252,1.43,98.57,0.007
12,894.0,97.618,1.02,98.98,0.005
13,500.0,98.471,0.82,99.18,0.004
14,305.0,99.832,0.61,99.39,0.003
15,203.0,101.854,0.41,99.59,0.002
16,191.0,100.256,0.41,99.59,0.002
17,187.0,96.56,0.41,99.59,0.002
18,184.0,96.043,0.41,99.59,0.002
19,179.0,90.339,0.41,99.59,0.002
20,179.0,98.502,0.2,99.8,0.001
21,178.0,93.573,0.2,99.8,0.001
22,178.0,98.722,0.41,99.59,0.002
23,177.0,92.646,0.2,99.8,0.001
24,177.0,90.494,0.2,99.8,0.001
25,176.0,91.301,0.2,99.8,0.001
26,176.0,96.408,0.2,99.8,0.001
27,176.0,88.347,0.2,99.8,0.001
28,176.0,90.891,0.2,99.8,0.001
29,176.0,84.761,0.2,99.8,0.001
30,176.0,88.665,0.2,99.8,0.001
