iter,fitness,time,XPL,XPT,DIV
0,72010.0,0.114,100.0,0.0,0.487
1,43241.0,1.112,45.59,54.41,0.222
2,25692.0,1.089,27.72,72.28,0.135
3,14499.0,1.077,16.84,83.16,0.082
4,7867.0,1.077,9.86,90.14,0.048
5,3935.0,1.481,5.54,94.46,0.027
6,1963.0,3.55,3.7,96.3,0.018
7,909.0,5.272,2.67,97.33,0.013
8,421.0,5.69,2.05,97.95,0.01
9,190.0,5.618,1.44,98.56,0.007
10,93.0,5.105,1.03,98.97,0.005
11,86.0,5.123,0.62,99.38,0.003
12,82.0,5.198,0.41,99.59,0.002
13,81.0,5.375,0.41,99.59,0.002
14,80.0,5.432,0.21,99.79,0.001
15,80.0,5.287,0.41,99.59,0.002
16,80.0,5.063,0.41,99.59,0.002
17,80.0,5.024,0.41,99.59,0.002
18,80.0,5.042,0.41,99.59,0.002
19,79.0,4.844,0.41,99.59,0.002
20,79.0,5.077,0.41,99.59,0.002
21,79.0,5.173,0.41,99.59,0.002
22,79.0,5.095,0.41,99.59,0.002
23,79.0,4.963,0.41,99.59,0.002
24,79.0,4.976,0.41,99.59,0.002
25,79.0,4.65,0.41,99.59,0.002
26,79.0,4.675,0.41,99.59,0.002
27,79.0,4.968,0.41,99.59,0.002
28,79.0,4.685,0.41,99.59,0.002
29,79.0,4.919,0.41,99.59,0.002
30,79.0,4.729,0.41,99.59,0.002
