iter,fitness,time,XPL,XPT,DIV
0,246491.0,0.509,100.0,0.0,0.488
1,152141.0,4.062,45.7,54.3,0.223
2,90583.0,4.039,28.48,71.52,0.139
3,54892.0,4.013,17.42,82.58,0.085
4,31795.0,4.009,10.66,89.34,0.052
5,17343.0,4.89,6.35,93.65,0.031
6,9767.0,19.864,3.69,96.31,0.018
7,4375.0,72.208,2.87,97.13,0.014
8,2115.0,123.636,2.05,97.95,0.01
9,784.0,116.565,1.43,98.57,0.007
10,368.0,116.12,0.82,99.18,0.004
11,228.0,113.91,0.61,99.39,0.003
12,191.0,114.753,0.61,99.39,0.003
13,187.0,105.794,0.41,99.59,0.002
14,184.0,110.78,0.41,99.59,0.002
15,180.0,112.026,0.41,99.59,0.002
16,180.0,107.312,0.41,99.59,0.002
17,179.0,100.859,0.41,99.59,0.002
18,179.0,102.822,0.41,99.59,0.002
19,179.0,103.126,0.41,99.59,0.002
20,179.0,101.743,0.41,99.59,0.002
21,179.0,98.33,0.41,99.59,0.002
22,178.0,102.666,0.41,99.59,0.002
23,177.0,100.71,0.41,99.59,0.002
24,177.0,98.774,0.41,99.59,0.002
25,177.0,96.596,0.41,99.59,0.002
26,177.0,99.935,0.41,99.59,0.002
27,177.0,96.18,0.41,99.59,0.002
28,177.0,101.748,0.41,99.59,0.002
29,177.0,105.688,0.41,99.59,0.002
30,177.0,104.495,0.41,99.59,0.002
