iter,fitness,time,XPL,XPT,DIV
0,70642.0,0.109,100.0,0.0,0.487
1,26600.0,1.205,44.35,55.65,0.216
2,7349.0,1.192,15.81,84.19,0.077
3,1389.0,5.253,5.34,94.66,0.026
4,204.0,7.854,2.05,97.95,0.01
5,86.0,6.031,0.82,99.18,0.004
6,82.0,4.924,0.41,99.59,0.002
7,81.0,4.71,0.41,99.59,0.002
8,80.0,4.767,0.41,99.59,0.002
9,80.0,4.526,0.41,99.59,0.002
10,80.0,4.43,0.41,99.59,0.002
11,80.0,4.928,0.41,99.59,0.002
12,80.0,4.866,0.41,99.59,0.002
13,79.0,4.494,0.41,99.59,0.002
14,79.0,5.005,0.41,99.59,0.002
15,79.0,4.6,0.41,99.59,0.002
16,79.0,4.896,0.41,99.59,0.002
17,79.0,4.699,0.41,99.59,0.002
18,79.0,4.978,0.41,99.59,0.002
19,79.0,4.777,0.41,99.59,0.002
20,79.0,4.944,0.41,99.59,0.002
21,79.0,4.539,0.41,99.59,0.002
22,79.0,4.777,0.41,99.59,0.002
23,79.0,4.801,0.41,99.59,0.002
24,79.0,4.723,0.41,99.59,0.002
25,79.0,4.809,0.41,99.59,0.002
26,79.0,4.692,0.41,99.59,0.002
27,79.0,4.543,0.41,99.59,0.002
28,79.0,4.535,0.41,99.59,0.002
29,79.0,4.513,0.41,99.59,0.002
30,79.0,4.694,0.41,99.59,0.002
