iter,fitness,time,XPL,XPT,DIV
0,47981.0,0.086,100.0,0.0,0.488
1,23445.0,0.809,45.08,54.92,0.22
2,11103.0,1.023,22.13,77.87,0.108
3,4913.0,2.834,12.09,87.91,0.059
4,1877.0,4.356,7.58,92.42,0.037
5,881.0,4.288,4.3,95.7,0.021
6,432.0,3.813,2.66,97.34,0.013
7,348.0,3.551,1.84,98.16,0.009
8,332.0,3.451,1.43,98.57,0.007
9,326.0,3.24,1.23,98.77,0.006
10,324.0,3.084,0.82,99.18,0.004
11,323.0,3.069,0.82,99.18,0.004
12,322.0,3.12,0.82,99.18,0.004
13,319.0,3.113,0.82,99.18,0.004
14,319.0,3.313,0.82,99.18,0.004
15,319.0,3.306,0.82,99.18,0.004
16,319.0,3.232,0.82,99.18,0.004
17,319.0,3.116,0.82,99.18,0.004
18,319.0,3.259,0.82,99.18,0.004
19,319.0,3.438,0.82,99.18,0.004
20,319.0,3.152,0.82,99.18,0.004
21,319.0,2.985,0.82,99.18,0.004
22,319.0,3.203,0.82,99.18,0.004
23,318.0,3.387,1.02,98.98,0.005
24,318.0,3.396,0.82,99.18,0.004
25,318.0,3.361,0.82,99.18,0.004
26,318.0,3.135,0.82,99.18,0.004
27,318.0,3.28,0.82,99.18,0.004
28,318.0,3.416,0.82,99.18,0.004
29,318.0,3.136,0.82,99.18,0.004
30,318.0,3.37,0.82,99.18,0.004
