iter,fitness,time,XPL,XPT,DIV
0,48385.0,0.065,100.0,0.0,0.488
1,48361.0,0.1,78.48,21.52,0.383
2,48361.0,0.1,78.28,21.72,0.382
3,48361.0,0.101,78.07,21.93,0.381
4,47627.0,0.101,78.07,21.93,0.381
5,47627.0,0.104,78.28,21.72,0.382
6,47627.0,0.102,78.48,21.52,0.383
7,47627.0,0.103,78.07,21.93,0.381
8,47627.0,0.103,78.28,21.72,0.382
9,47627.0,0.103,78.07,21.93,0.381
10,47627.0,0.102,78.07,21.93,0.381
11,47627.0,0.102,78.07,21.93,0.381
12,47627.0,0.1,78.28,21.72,0.382
13,47140.0,0.1,77.87,22.13,0.38
14,47140.0,0.1,78.28,21.72,0.382
15,47140.0,0.102,76.02,23.98,0.371
16,47140.0,0.1,77.05,22.95,0.376
17,47140.0,0.1,78.48,21.52,0.383
18,47140.0,0.1,77.87,22.13,0.38
19,47140.0,0.101,77.87,22.13,0.38
20,47140.0,0.102,75.82,24.18,0.37
21,46808.0,0.1,78.07,21.93,0.381
22,46808.0,0.102,78.28,21.72,0.382
23,46808.0,0.101,75.61,24.39,0.369
24,46808.0,0.101,77.25,22.75,0.377
25,46808.0,0.102,78.07,21.93,0.381
26,46808.0,0.1,76.02,23.98,0.371
27,46348.0,0.101,77.87,22.13,0.38
28,46348.0,0.101,78.28,21.72,0.382
29,46348.0,0.102,78.69,21.31,0.384
30,46348.0,0.1,77.25,22.75,0.377
