iter,fitness,time,XPL,XPT,DIV
0,49443.0,0.065,100.0,0.0,0.487
1,23182.0,0.774,45.59,54.41,0.222
2,11567.0,0.903,23.0,77.0,0.112
3,5364.0,1.815,12.53,87.47,0.061
4,2205.0,3.731,8.42,91.58,0.041
5,799.0,4.119,4.93,95.07,0.024
6,348.0,4.155,2.46,97.54,0.012
7,330.0,3.306,1.03,98.97,0.005
8,324.0,3.387,1.23,98.77,0.006
9,320.0,3.338,0.82,99.18,0.004
10,319.0,3.089,0.82,99.18,0.004
11,319.0,3.158,1.03,98.97,0.005
12,316.0,3.175,1.03,98.97,0.005
13,316.0,2.99,0.82,99.18,0.004
14,316.0,3.091,0.82,99.18,0.004
15,316.0,3.214,1.03,98.97,0.005
16,316.0,3.098,0.82,99.18,0.004
17,316.0,3.283,0.82,99.18,0.004
18,316.0,2.948,0.82,99.18,0.004
19,316.0,3.142,1.03,98.97,0.005
20,316.0,3.032,0.82,99.18,0.004
21,316.0,3.319,0.82,99.18,0.004
22,316.0,3.308,1.03,98.97,0.005
23,316.0,3.098,0.82,99.18,0.004
24,316.0,3.352,0.82,99.18,0.004
25,316.0,3.082,1.03,98.97,0.005
26,316.0,3.374,0.82,99.18,0.004
27,316.0,3.241,0.82,99.18,0.004
28,316.0,2.915,0.82,99.18,0.004
29,316.0,3.145,0.82,99.18,0.004
30,316.0,3.219,0.82,99.18,0.004
