iter,fitness,time,XPL,XPT,DIV
0,247387.0,0.51,100.0,0.0,0.488
1,150817.0,4.099,45.9,54.1,0.224
2,91856.0,4.078,28.28,71.72,0.138
3,54200.0,4.037,17.42,82.58,0.085
4,31731.0,4.005,10.45,89.55,0.051
5,17841.0,3.989,6.15,93.85,0.03
6,9739.0,3.992,3.69,96.31,0.018
7,4937.0,9.452,2.05,97.95,0.01
8,2482.0,36.172,1.43,98.57,0.007
9,1088.0,60.668,1.02,98.98,0.005
10,419.0,61.37,0.61,99.39,0.003
11,127.0,62.62,0.61,99.39,0.003
12,65.0,58.69,0.41,99.59,0.002
13,63.0,58.765,0.41,99.59,0.002
14,61.0,56.366,0.2,99.8,0.001
15,60.0,57.316,0.2,99.8,0.001
16,59.0,55.535,0.2,99.8,0.001
17,59.0,53.331,0.2,99.8,0.001
18,59.0,52.791,0.2,99.8,0.001
19,59.0,52.78,0.2,99.8,0.001
20,59.0,52.024,0.2,99.8,0.001
21,59.0,52.581,0.2,99.8,0.001
22,59.0,51.707,0.2,99.8,0.001
23,59.0,51.285,0.2,99.8,0.001
24,59.0,49.457,0.2,99.8,0.001
25,59.0,48.033,0.2,99.8,0.001
26,59.0,51.668,0.2,99.8,0.001
27,59.0,52.125,0.2,99.8,0.001
28,59.0,50.382,0.2,99.8,0.001
29,59.0,50.161,0.2,99.8,0.001
30,59.0,49.525,0.2,99.8,0.001
