iter,fitness,time,XPL,XPT,DIV
0,48223.0,0.07,100.0,0.0,0.488
1,17665.0,0.806,43.85,56.15,0.214
2,4681.0,2.481,17.62,82.38,0.086
3,1035.0,5.715,7.58,92.42,0.037
4,364.0,5.021,2.66,97.34,0.013
5,331.0,3.642,1.43,98.57,0.007
6,325.0,3.283,1.02,98.98,0.005
7,322.0,3.06,0.82,99.18,0.004
8,322.0,3.258,0.82,99.18,0.004
9,322.0,3.236,0.82,99.18,0.004
10,322.0,3.288,0.82,99.18,0.004
11,321.0,3.308,0.61,99.39,0.003
12,321.0,3.39,0.82,99.18,0.004
13,321.0,3.404,0.82,99.18,0.004
14,321.0,3.302,0.82,99.18,0.004
15,321.0,3.311,0.82,99.18,0.004
16,321.0,3.331,0.82,99.18,0.004
17,321.0,2.923,0.61,99.39,0.003
18,321.0,3.098,0.61,99.39,0.003
19,321.0,3.329,0.82,99.18,0.004
20,321.0,3.216,0.82,99.18,0.004
21,321.0,3.484,0.82,99.18,0.004
22,321.0,3.365,0.61,99.39,0.003
23,321.0,3.346,0.82,99.18,0.004
24,321.0,3.39,0.82,99.18,0.004
25,321.0,3.319,0.61,99.39,0.003
26,321.0,3.409,0.82,99.18,0.004
27,321.0,3.448,0.61,99.39,0.003
28,321.0,3.125,0.82,99.18,0.004
29,321.0,3.501,0.82,99.18,0.004
30,321.0,3.194,0.82,99.18,0.004
