iter,fitness,time,XPL,XPT,DIV
0,22799.0,0.036,100.0,0.0,0.489
1,12921.0,0.386,43.56,56.44,0.213
2,7171.0,0.742,26.38,73.62,0.129
3,3653.0,1.277,18.0,82.0,0.088
4,1945.0,1.762,12.27,87.73,0.06
5,1110.0,2.03,7.98,92.02,0.039
6,665.0,2.011,4.5,95.5,0.022
7,558.0,1.831,2.45,97.55,0.012
8,544.0,1.918,2.04,97.96,0.01
9,537.0,1.909,2.04,97.96,0.01
10,530.0,1.817,1.84,98.16,0.009
11,527.0,1.801,1.64,98.36,0.008
12,523.0,1.859,1.84,98.16,0.009
13,523.0,1.945,1.84,98.16,0.009
14,523.0,1.886,1.64,98.36,0.008
15,523.0,1.837,1.64,98.36,0.008
16,523.0,1.872,1.64,98.36,0.008
17,523.0,1.8,1.64,98.36,0.008
18,523.0,1.858,1.64,98.36,0.008
19,523.0,1.766,1.64,98.36,0.008
20,523.0,1.793,1.64,98.36,0.008
21,523.0,1.9,1.84,98.16,0.009
22,522.0,1.737,1.43,98.57,0.007
23,522.0,1.787,1.84,98.16,0.009
24,522.0,1.748,1.43,98.57,0.007
25,522.0,1.732,1.64,98.36,0.008
26,522.0,1.695,1.23,98.77,0.006
27,522.0,1.679,1.43,98.57,0.007
28,522.0,1.868,1.84,98.16,0.009
29,522.0,1.76,1.84,98.16,0.009
30,522.0,1.841,1.84,98.16,0.009
