iter,fitness,time,XPL,XPT,DIV
0,22464.0,0.036,100.0,0.0,0.487
1,22464.0,0.056,79.06,20.94,0.385
2,22249.0,0.055,78.23,21.77,0.381
3,22249.0,0.06,78.03,21.97,0.38
4,22249.0,0.057,76.59,23.41,0.373
5,22249.0,0.055,78.23,21.77,0.381
6,22152.0,0.055,75.56,24.44,0.368
7,22152.0,0.054,77.82,22.18,0.379
8,22152.0,0.055,77.62,22.38,0.378
9,22152.0,0.055,78.03,21.97,0.38
10,22152.0,0.056,77.62,22.38,0.378
11,22152.0,0.055,77.21,22.79,0.376
12,22152.0,0.06,77.82,22.18,0.379
13,22152.0,0.055,76.8,23.2,0.374
14,22152.0,0.057,78.23,21.77,0.381
15,22152.0,0.056,77.82,22.18,0.379
16,22152.0,0.054,78.44,21.56,0.382
17,22152.0,0.056,77.82,22.18,0.379
18,22152.0,0.057,78.23,21.77,0.381
19,22152.0,0.056,77.62,22.38,0.378
20,22152.0,0.055,78.03,21.97,0.38
21,22152.0,0.055,79.06,20.94,0.385
22,22152.0,0.056,77.82,22.18,0.379
23,22152.0,0.058,78.44,21.56,0.382
24,22152.0,0.055,78.44,21.56,0.382
25,22152.0,0.056,78.85,21.15,0.384
26,22152.0,0.055,76.8,23.2,0.374
27,22152.0,0.056,78.85,21.15,0.384
28,22152.0,0.055,78.23,21.77,0.381
29,22152.0,0.057,78.64,21.36,0.383
30,22152.0,0.055,77.82,22.18,0.379
