iter,fitness,time,XPL,XPT,DIV
0,70576.0,0.745,100.0,0.0,0.488
1,41538.0,1.03,44.67,55.33,0.218
2,24808.0,1.006,26.43,73.57,0.129
3,14023.0,0.98,15.98,84.02,0.078
4,7079.0,0.99,9.43,90.57,0.046
5,3827.0,1.414,5.12,94.88,0.025
6,1782.0,3.39,3.69,96.31,0.018
7,771.0,4.324,2.46,97.54,0.012
8,298.0,4.52,1.43,98.57,0.007
9,121.0,4.685,1.02,98.98,0.005
10,86.0,4.499,0.61,99.39,0.003
11,84.0,4.761,0.41,99.59,0.002
12,82.0,4.714,0.41,99.59,0.002
13,82.0,4.726,0.41,99.59,0.002
14,81.0,4.227,0.41,99.59,0.002
15,80.0,4.351,0.2,99.8,0.001
16,80.0,4.069,0.2,99.8,0.001
17,80.0,4.655,0.41,99.59,0.002
18,80.0,4.519,0.41,99.59,0.002
19,80.0,4.053,0.41,99.59,0.002
20,80.0,4.1,0.41,99.59,0.002
21,80.0,4.064,0.2,99.8,0.001
22,80.0,4.322,0.41,99.59,0.002
23,80.0,4.251,0.41,99.59,0.002
24,80.0,4.114,0.41,99.59,0.002
25,80.0,4.1,0.41,99.59,0.002
26,80.0,3.943,0.2,99.8,0.001
27,79.0,4.04,0.41,99.59,0.002
28,79.0,4.497,0.41,99.59,0.002
29,79.0,4.129,0.41,99.59,0.002
30,79.0,4.454,0.41,99.59,0.002
