iter,fitness,time,XPL,XPT,DIV
0,244753.0,0.527,100.0,0.0,0.488
1,150266.0,4.237,45.49,54.51,0.222
2,90922.0,4.189,28.28,71.72,0.138
3,53885.0,4.161,17.21,82.79,0.084
4,31642.0,4.146,10.25,89.75,0.05
5,17786.0,4.137,6.15,93.85,0.03
6,9807.0,4.122,3.69,96.31,0.018
7,5177.0,7.291,2.05,97.95,0.01
8,2517.0,27.628,1.43,98.57,0.007
9,1080.0,53.625,1.23,98.77,0.006
10,334.0,65.429,0.82,99.18,0.004
11,100.0,63.484,0.41,99.59,0.002
12,64.0,64.707,0.41,99.59,0.002
13,60.0,64.106,0.41,99.59,0.002
14,59.0,66.402,0.41,99.59,0.002
15,59.0,60.3,0.2,99.8,0.001
16,59.0,59.388,0.2,99.8,0.001
17,59.0,59.069,0.2,99.8,0.001
18,58.0,58.432,0.2,99.8,0.001
19,58.0,60.951,0.2,99.8,0.001
20,58.0,57.284,0.2,99.8,0.001
21,58.0,61.896,0.2,99.8,0.001
22,58.0,55.354,0.2,99.8,0.001
23,58.0,55.538,0.2,99.8,0.001
24,58.0,52.33,0.2,99.8,0.001
25,58.0,55.041,0.2,99.8,0.001
26,58.0,55.897,0.2,99.8,0.001
27,58.0,50.616,0.2,99.8,0.001
28,57.0,49.482,0.2,99.8,0.001
29,57.0,49.826,0.2,99.8,0.001
30,57.0,47.633,0.2,99.8,0.001
