iter,fitness,time,XPL,XPT,DIV
0,48621.0,0.069,100.0,0.0,0.488
1,15742.0,0.808,44.67,55.33,0.218
2,2905.0,2.753,14.75,85.25,0.072
3,523.0,4.633,4.3,95.7,0.021
4,346.0,2.971,1.84,98.16,0.009
5,333.0,2.397,1.02,98.98,0.005
6,326.0,2.484,1.23,98.77,0.006
7,324.0,2.445,1.02,98.98,0.005
8,324.0,2.323,0.82,99.18,0.004
9,324.0,2.252,0.61,99.39,0.003
10,324.0,2.269,0.61,99.39,0.003
11,323.0,2.16,0.61,99.39,0.003
12,321.0,2.232,0.61,99.39,0.003
13,321.0,2.275,0.61,99.39,0.003
14,321.0,2.183,0.61,99.39,0.003
15,321.0,2.21,0.61,99.39,0.003
16,321.0,2.265,0.82,99.18,0.004
17,321.0,2.142,0.61,99.39,0.003
18,320.0,2.147,0.61,99.39,0.003
19,318.0,2.215,0.61,99.39,0.003
20,318.0,2.264,0.82,99.18,0.004
21,318.0,2.312,0.82,99.18,0.004
22,318.0,2.104,0.61,99.39,0.003
23,318.0,2.129,0.82,99.18,0.004
24,318.0,2.19,0.82,99.18,0.004
25,318.0,2.157,0.61,99.39,0.003
26,318.0,2.065,0.82,99.18,0.004
27,318.0,2.144,0.82,99.18,0.004
28,318.0,2.232,0.82,99.18,0.004
29,318.0,2.17,0.82,99.18,0.004
30,318.0,2.19,0.82,99.18,0.004
