iter,fitness,time,XPL,XPT,DIV
0,247320.0,0.503,100.0,0.0,0.487
1,96501.0,5.104,46.2,53.8,0.225
2,26831.0,5.084,17.04,82.96,0.083
3,5761.0,6.342,4.72,95.28,0.023
4,774.0,78.049,1.85,98.15,0.009
5,63.0,93.835,0.82,99.18,0.004
6,59.0,62.847,0.41,99.59,0.002
7,58.0,55.101,0.21,99.79,0.001
8,57.0,50.894,0.21,99.79,0.001
9,57.0,47.889,0.21,99.79,0.001
10,57.0,50.771,0.21,99.79,0.001
11,57.0,51.2,0.21,99.79,0.001
12,57.0,53.283,0.21,99.79,0.001
13,57.0,51.273,0.21,99.79,0.001
14,57.0,47.848,0.21,99.79,0.001
15,57.0,49.739,0.21,99.79,0.001
16,57.0,50.058,0.21,99.79,0.001
17,57.0,47.455,0.21,99.79,0.001
18,57.0,47.288,0.21,99.79,0.001
19,57.0,51.249,0.21,99.79,0.001
20,57.0,46.075,0.21,99.79,0.001
21,57.0,49.666,0.21,99.79,0.001
22,57.0,50.88,0.21,99.79,0.001
23,57.0,48.485,0.21,99.79,0.001
24,56.0,48.985,0.21,99.79,0.001
25,56.0,47.338,0.21,99.79,0.001
26,56.0,46.556,0.21,99.79,0.001
27,56.0,44.629,0.21,99.79,0.001
28,56.0,48.864,0.21,99.79,0.001
29,56.0,45.597,0.21,99.79,0.001
30,56.0,46.769,0.21,99.79,0.001
