iter,fitness,time,XPL,XPT,DIV
0,71010.0,0.109,100.0,0.0,0.488
1,41615.0,1.078,45.29,54.71,0.221
2,24540.0,1.075,27.25,72.75,0.133
3,14129.0,1.053,16.39,83.61,0.08
4,8199.0,1.053,10.04,89.96,0.049
5,4275.0,1.245,5.94,94.06,0.029
6,2177.0,2.543,3.89,96.11,0.019
7,1005.0,4.667,2.66,97.34,0.013
8,434.0,5.342,2.05,97.95,0.01
9,159.0,5.363,1.02,98.98,0.005
10,87.0,5.02,0.61,99.39,0.003
11,86.0,5.182,0.41,99.59,0.002
12,85.0,5.31,0.41,99.59,0.002
13,85.0,4.933,0.41,99.59,0.002
14,85.0,4.845,0.41,99.59,0.002
15,84.0,4.866,0.41,99.59,0.002
16,84.0,5.239,0.41,99.59,0.002
17,84.0,4.904,0.41,99.59,0.002
18,84.0,5.01,0.41,99.59,0.002
19,84.0,4.943,0.41,99.59,0.002
20,84.0,4.853,0.41,99.59,0.002
21,84.0,4.593,0.2,99.8,0.001
22,84.0,4.449,0.41,99.59,0.002
23,84.0,4.619,0.41,99.59,0.002
24,84.0,4.907,0.41,99.59,0.002
25,83.0,4.451,0.41,99.59,0.002
26,83.0,4.934,0.41,99.59,0.002
27,83.0,4.699,0.41,99.59,0.002
28,83.0,4.803,0.41,99.59,0.002
29,83.0,5.052,0.61,99.39,0.003
30,82.0,4.668,0.41,99.59,0.002
