iter,fitness,time,XPL,XPT,DIV
0,23085.0,0.032,100.0,0.0,0.488
1,15738.0,0.365,34.63,65.37,0.169
2,11630.0,0.485,20.08,79.92,0.098
3,8630.0,0.519,14.96,85.04,0.073
4,6162.0,0.82,12.3,87.7,0.06
5,4681.0,0.994,10.04,89.96,0.049
6,3356.0,1.053,8.4,91.6,0.041
7,2509.0,1.292,6.76,93.24,0.033
8,1763.0,1.307,5.53,94.47,0.027
9,1276.0,1.362,5.12,94.88,0.025
10,968.0,1.308,3.28,96.72,0.016
11,716.0,1.294,2.66,97.34,0.013
12,606.0,1.306,2.25,97.75,0.011
13,563.0,1.285,1.64,98.36,0.008
14,545.0,1.286,1.23,98.77,0.006
15,537.0,1.428,1.43,98.57,0.007
16,529.0,1.424,1.23,98.77,0.006
17,526.0,1.405,1.23,98.77,0.006
18,526.0,1.513,1.23,98.77,0.006
19,524.0,1.541,1.43,98.57,0.007
20,523.0,1.543,1.43,98.57,0.007
21,523.0,1.568,1.43,98.57,0.007
22,523.0,1.627,1.43,98.57,0.007
23,523.0,1.61,1.02,98.98,0.005
24,523.0,1.654,1.64,98.36,0.008
25,523.0,1.728,1.64,98.36,0.008
26,523.0,1.766,1.64,98.36,0.008
27,523.0,1.69,1.64,98.36,0.008
28,523.0,1.73,1.64,98.36,0.008
29,523.0,1.683,1.64,98.36,0.008
30,523.0,1.708,1.43,98.57,0.007
