iter,fitness,time,XPL,XPT,DIV
0,245739.0,0.583,100.0,0.0,0.488
1,107181.0,5.151,46.52,53.48,0.227
2,52846.0,5.09,20.7,79.3,0.101
3,24955.0,5.02,10.25,89.75,0.05
4,11574.0,17.368,5.12,94.88,0.025
5,5557.0,92.122,3.07,96.93,0.015
6,2325.0,166.538,2.25,97.75,0.011
7,778.0,162.55,1.43,98.57,0.007
8,238.0,138.314,0.82,99.18,0.004
9,187.0,126.486,0.41,99.59,0.002
10,182.0,116.333,0.2,99.8,0.001
11,181.0,111.587,0.2,99.8,0.001
12,181.0,109.992,0.2,99.8,0.001
13,181.0,113.867,0.2,99.8,0.001
14,180.0,110.253,0.2,99.8,0.001
15,179.0,105.519,0.2,99.8,0.001
16,179.0,110.137,0.2,99.8,0.001
17,178.0,115.034,0.2,99.8,0.001
18,178.0,117.815,0.2,99.8,0.001
19,177.0,114.145,0.2,99.8,0.001
20,177.0,113.036,0.2,99.8,0.001
21,177.0,117.218,0.2,99.8,0.001
22,177.0,112.679,0.2,99.8,0.001
23,176.0,113.243,0.2,99.8,0.001
24,176.0,111.429,0.2,99.8,0.001
25,176.0,115.04,0.2,99.8,0.001
26,175.0,112.693,0.2,99.8,0.001
27,175.0,108.232,0.2,99.8,0.001
28,175.0,112.844,0.2,99.8,0.001
29,175.0,111.836,0.2,99.8,0.001
30,175.0,110.583,0.2,99.8,0.001
