iter,fitness,time,XPL,XPT,DIV
0,244479.0,0.503,100.0,0.0,0.487
1,149538.0,4.12,45.17,54.83,0.22
2,90588.0,4.088,28.13,71.87,0.137
3,54585.0,4.065,17.04,82.96,0.083
4,31974.0,4.064,10.47,89.53,0.051
5,17950.0,4.307,6.16,93.84,0.03
6,10016.0,24.294,3.9,96.1,0.019
7,5335.0,80.109,2.87,97.13,0.014
8,2591.0,117.907,2.05,97.95,0.01
9,1259.0,121.716,1.44,98.56,0.007
10,582.0,124.227,1.03,98.97,0.005
11,258.0,120.54,0.82,99.18,0.004
12,197.0,109.1,0.62,99.38,0.003
13,189.0,113.923,0.62,99.38,0.003
14,186.0,110.512,0.41,99.59,0.002
15,183.0,112.547,0.41,99.59,0.002
16,179.0,107.478,0.41,99.59,0.002
17,179.0,108.656,0.41,99.59,0.002
18,179.0,102.684,0.41,99.59,0.002
19,179.0,99.777,0.41,99.59,0.002
20,179.0,103.8,0.41,99.59,0.002
21,179.0,96.808,0.21,99.79,0.001
22,178.0,97.992,0.41,99.59,0.002
23,178.0,103.13,0.41,99.59,0.002
24,178.0,100.81,0.41,99.59,0.002
25,178.0,97.698,0.41,99.59,0.002
26,178.0,99.042,0.41,99.59,0.002
27,178.0,94.331,0.41,99.59,0.002
28,178.0,99.152,0.41,99.59,0.002
29,178.0,97.536,0.41,99.59,0.002
30,178.0,101.646,0.41,99.59,0.002
