iter,fitness,time,XPL,XPT,DIV
0,247166.0,0.514,100.0,0.0,0.487
1,127608.0,4.593,46.2,53.8,0.225
2,64782.0,4.557,23.41,76.59,0.114
3,30907.0,4.512,12.32,87.68,0.06
4,14620.0,7.385,6.16,93.84,0.03
5,6867.0,43.82,3.49,96.51,0.017
6,2733.0,144.177,2.67,97.33,0.013
7,1046.0,139.275,1.64,98.36,0.008
8,481.0,131.158,1.03,98.97,0.005
9,216.0,122.336,0.82,99.18,0.004
10,192.0,112.77,0.41,99.59,0.002
11,184.0,106.382,0.41,99.59,0.002
12,182.0,105.001,0.41,99.59,0.002
13,182.0,107.99,0.41,99.59,0.002
14,182.0,103.087,0.41,99.59,0.002
15,181.0,100.146,0.21,99.79,0.001
16,181.0,98.761,0.41,99.59,0.002
17,180.0,100.052,0.41,99.59,0.002
18,180.0,103.838,0.41,99.59,0.002
19,180.0,94.046,0.21,99.79,0.001
20,180.0,100.495,0.41,99.59,0.002
21,180.0,104.066,0.41,99.59,0.002
22,179.0,94.318,0.21,99.79,0.001
23,179.0,100.625,0.41,99.59,0.002
24,179.0,97.492,0.41,99.59,0.002
25,179.0,97.51,0.21,99.79,0.001
26,179.0,96.293,0.21,99.79,0.001
27,179.0,99.633,0.41,99.59,0.002
28,179.0,104.231,0.41,99.59,0.002
29,179.0,96.86,0.21,99.79,0.001
30,179.0,99.266,0.21,99.79,0.001
