iter,fitness,time,XPL,XPT,DIV
0,248386.0,0.508,100.0,0.0,0.487
1,152808.0,4.14,46.0,54.0,0.224
2,91667.0,4.011,28.54,71.46,0.139
3,52975.0,4.075,17.45,82.55,0.085
4,31029.0,3.997,10.27,89.73,0.05
5,17581.0,3.974,6.16,93.84,0.03
6,9753.0,4.09,3.7,96.3,0.018
7,4891.0,8.757,2.05,97.95,0.01
8,2272.0,31.264,1.44,98.56,0.007
9,1012.0,60.367,1.03,98.97,0.005
10,342.0,61.577,0.82,99.18,0.004
11,123.0,60.189,0.41,99.59,0.002
12,63.0,56.553,0.41,99.59,0.002
13,61.0,56.489,0.21,99.79,0.001
14,59.0,54.631,0.21,99.79,0.001
15,58.0,50.929,0.21,99.79,0.001
16,58.0,50.504,0.21,99.79,0.001
17,58.0,52.557,0.21,99.79,0.001
18,58.0,52.82,0.21,99.79,0.001
19,58.0,49.83,0.21,99.79,0.001
20,58.0,49.96,0.21,99.79,0.001
21,58.0,50.655,0.21,99.79,0.001
22,58.0,49.406,0.21,99.79,0.001
23,58.0,50.307,0.21,99.79,0.001
24,58.0,48.278,0.21,99.79,0.001
25,58.0,47.011,0.21,99.79,0.001
26,58.0,46.897,0.21,99.79,0.001
27,58.0,48.992,0.21,99.79,0.001
28,58.0,45.68,0.21,99.79,0.001
29,58.0,45.684,0.21,99.79,0.001
30,58.0,49.837,0.21,99.79,0.001
