iter,fitness,time,XPL,XPT,DIV
0,72666.0,0.11,100.0,0.0,0.487
1,35213.0,1.234,46.82,53.18,0.228
2,17962.0,1.22,22.79,77.21,0.111
3,8632.0,1.216,12.11,87.89,0.059
4,3709.0,1.615,6.16,93.84,0.03
5,1594.0,4.639,3.9,96.1,0.019
6,400.0,6.506,2.26,97.74,0.011
7,105.0,5.021,1.23,98.77,0.006
8,77.0,4.764,0.82,99.18,0.004
9,75.0,5.085,0.62,99.38,0.003
10,74.0,5.363,0.41,99.59,0.002
11,73.0,4.629,0.41,99.59,0.002
12,73.0,4.876,0.41,99.59,0.002
13,73.0,4.745,0.41,99.59,0.002
14,73.0,4.565,0.41,99.59,0.002
15,73.0,4.558,0.41,99.59,0.002
16,73.0,5.056,0.41,99.59,0.002
17,73.0,5.033,0.21,99.79,0.001
18,73.0,4.997,0.21,99.79,0.001
19,73.0,5.229,0.21,99.79,0.001
20,73.0,4.948,0.41,99.59,0.002
21,73.0,4.707,0.41,99.59,0.002
22,73.0,4.435,0.21,99.79,0.001
23,73.0,4.585,0.21,99.79,0.001
24,73.0,4.936,0.41,99.59,0.002
25,73.0,4.777,0.41,99.59,0.002
26,73.0,4.967,0.41,99.59,0.002
27,73.0,4.903,0.21,99.79,0.001
28,73.0,4.421,0.21,99.79,0.001
29,73.0,4.565,0.21,99.79,0.001
30,73.0,4.965,0.21,99.79,0.001
