iter,fitness,time,XPL,XPT,DIV
0,48968.0,0.076,100.0,0.0,0.488
1,15934.0,0.844,44.26,55.74,0.216
2,2674.0,3.094,14.75,85.25,0.072
3,413.0,5.02,4.1,95.9,0.02
4,332.0,3.234,1.64,98.36,0.008
5,326.0,2.62,0.41,99.59,0.002
6,324.0,2.394,0.61,99.39,0.003
7,322.0,2.557,0.61,99.39,0.003
8,322.0,2.537,0.82,99.18,0.004
9,321.0,2.467,0.61,99.39,0.003
10,321.0,2.549,0.61,99.39,0.003
11,321.0,2.359,0.61,99.39,0.003
12,321.0,2.253,0.61,99.39,0.003
13,321.0,2.508,0.61,99.39,0.003
14,321.0,2.373,0.61,99.39,0.003
15,321.0,2.47,0.61,99.39,0.003
16,321.0,2.349,0.61,99.39,0.003
17,321.0,2.345,0.61,99.39,0.003
18,321.0,2.445,0.61,99.39,0.003
19,321.0,2.514,0.61,99.39,0.003
20,321.0,2.556,0.82,99.18,0.004
21,321.0,2.517,0.61,99.39,0.003
22,321.0,2.507,0.61,99.39,0.003
23,321.0,2.485,0.61,99.39,0.003
24,321.0,2.766,0.61,99.39,0.003
25,321.0,2.411,0.61,99.39,0.003
26,321.0,2.456,0.61,99.39,0.003
27,321.0,2.426,0.61,99.39,0.003
28,321.0,2.436,0.61,99.39,0.003
29,319.0,2.415,0.82,99.18,0.004
30,318.0,2.293,0.82,99.18,0.004
