iter,fitness,time,XPL,XPT,DIV
0,245391.0,0.503,100.0,0.0,0.487
1,149091.0,4.09,46.0,54.0,0.224
2,90218.0,4.092,28.13,71.87,0.137
3,53812.0,4.052,17.45,82.55,0.085
4,32129.0,4.065,10.68,89.32,0.052
5,17821.0,4.029,6.57,93.43,0.032
6,9289.0,4.349,3.7,96.3,0.018
7,4763.0,7.622,2.05,97.95,0.01
8,2352.0,28.115,1.44,98.56,0.007
9,1079.0,53.702,1.23,98.77,0.006
10,484.0,61.547,1.03,98.97,0.005
11,154.0,56.999,0.62,99.38,0.003
12,71.0,59.177,0.41,99.59,0.002
13,60.0,59.961,0.41,99.59,0.002
14,59.0,59.973,0.41,99.59,0.002
15,59.0,57.291,0.41,99.59,0.002
16,59.0,55.677,0.21,99.79,0.001
17,58.0,54.33,0.21,99.79,0.001
18,58.0,55.9,0.21,99.79,0.001
19,58.0,51.097,0.21,99.79,0.001
20,58.0,49.286,0.21,99.79,0.001
21,58.0,51.717,0.21,99.79,0.001
22,58.0,50.515,0.21,99.79,0.001
23,58.0,50.327,0.21,99.79,0.001
24,58.0,50.677,0.21,99.79,0.001
25,57.0,50.768,0.21,99.79,0.001
26,57.0,51.487,0.21,99.79,0.001
27,57.0,48.365,0.21,99.79,0.001
28,57.0,51.54,0.21,99.79,0.001
29,57.0,50.743,0.21,99.79,0.001
30,57.0,49.7,0.21,99.79,0.001
