iter,fitness,time,XPL,XPT,DIV
0,23138.0,0.035,100.0,0.0,0.487
1,13735.0,0.376,43.94,56.06,0.214
2,7920.0,0.586,28.54,71.46,0.139
3,4385.0,1.1,18.89,81.11,0.092
4,2412.0,1.765,13.14,86.86,0.064
5,1439.0,1.873,9.24,90.76,0.045
6,810.0,1.974,6.16,93.84,0.03
7,652.0,1.896,4.11,95.89,0.02
8,564.0,2.011,2.87,97.13,0.014
9,541.0,1.989,2.26,97.74,0.011
10,536.0,1.905,1.85,98.15,0.009
11,534.0,1.899,1.85,98.15,0.009
12,534.0,1.968,2.05,97.95,0.01
13,534.0,1.891,2.05,97.95,0.01
14,533.0,1.934,1.85,98.15,0.009
15,530.0,1.82,1.85,98.15,0.009
16,530.0,1.763,1.64,98.36,0.008
17,529.0,1.824,1.64,98.36,0.008
18,529.0,1.834,1.85,98.15,0.009
19,529.0,1.885,1.85,98.15,0.009
20,529.0,1.758,2.05,97.95,0.01
21,528.0,1.84,1.85,98.15,0.009
22,526.0,1.889,1.85,98.15,0.009
23,526.0,2.178,1.85,98.15,0.009
24,526.0,1.93,1.64,98.36,0.008
25,524.0,1.663,1.64,98.36,0.008
26,523.0,1.755,1.44,98.56,0.007
27,523.0,1.673,1.44,98.56,0.007
28,523.0,1.742,1.64,98.36,0.008
29,522.0,1.738,1.64,98.36,0.008
30,520.0,1.857,1.85,98.15,0.009
