iter,fitness,time,XPL,XPT,DIV
0,23117.0,0.035,100.0,0.0,0.487
1,13118.0,0.397,44.35,55.65,0.216
2,7353.0,0.662,27.1,72.9,0.132
3,3991.0,1.349,18.48,81.52,0.09
4,2119.0,1.886,12.11,87.89,0.059
5,1215.0,2.062,7.6,92.4,0.037
6,814.0,2.068,5.75,94.25,0.028
7,592.0,1.948,3.9,96.1,0.019
8,552.0,1.942,2.46,97.54,0.012
9,536.0,1.945,2.05,97.95,0.01
10,523.0,1.931,1.64,98.36,0.008
11,520.0,2.032,1.85,98.15,0.009
12,520.0,1.957,1.64,98.36,0.008
13,520.0,1.951,1.64,98.36,0.008
14,520.0,1.919,1.64,98.36,0.008
15,520.0,1.921,1.85,98.15,0.009
16,520.0,1.82,1.64,98.36,0.008
17,520.0,1.932,1.64,98.36,0.008
18,520.0,1.933,1.85,98.15,0.009
19,520.0,2.067,1.64,98.36,0.008
20,520.0,1.823,1.64,98.36,0.008
21,520.0,1.675,1.44,98.56,0.007
22,520.0,1.752,1.44,98.56,0.007
23,520.0,1.634,1.64,98.36,0.008
24,520.0,1.819,1.85,98.15,0.009
25,520.0,1.721,1.64,98.36,0.008
26,520.0,1.657,1.23,98.77,0.006
27,520.0,1.67,1.44,98.56,0.007
28,520.0,1.615,1.64,98.36,0.008
29,520.0,1.678,1.64,98.36,0.008
30,520.0,1.734,1.64,98.36,0.008
