iter,fitness,time,XPL,XPT,DIV
0,246451.0,0.505,100.0,0.0,0.487
1,119724.0,4.6,46.2,53.8,0.225
2,57523.0,4.549,22.59,77.41,0.11
3,27929.0,4.506,11.29,88.71,0.055
4,14131.0,4.511,5.75,94.25,0.028
5,6556.0,5.293,2.87,97.13,0.014
6,2938.0,27.473,1.64,98.36,0.008
7,1113.0,73.669,1.23,98.77,0.006
8,354.0,76.389,0.82,99.18,0.004
9,99.0,66.915,0.62,99.38,0.003
10,60.0,61.176,0.41,99.59,0.002
11,59.0,57.015,0.41,99.59,0.002
12,57.0,53.018,0.21,99.79,0.001
13,57.0,52.118,0.21,99.79,0.001
14,56.0,48.358,0.21,99.79,0.001
15,56.0,46.268,0.21,99.79,0.001
16,56.0,44.648,0.21,99.79,0.001
17,56.0,44.96,0.0,100.0,0.0
18,55.0,43.413,0.21,99.79,0.001
19,55.0,45.612,0.21,99.79,0.001
20,55.0,43.863,0.21,99.79,0.001
21,55.0,43.944,0.21,99.79,0.001
22,55.0,49.146,0.21,99.79,0.001
23,55.0,49.468,0.21,99.79,0.001
24,55.0,42.884,0.21,99.79,0.001
25,55.0,48.048,0.21,99.79,0.001
26,55.0,46.819,0.21,99.79,0.001
27,55.0,45.116,0.21,99.79,0.001
28,55.0,46.344,0.21,99.79,0.001
29,55.0,43.365,0.21,99.79,0.001
30,55.0,42.089,0.0,100.0,0.0
