iter,fitness,time,XPL,XPT,DIV
0,244016.0,0.508,100.0,0.0,0.487
1,108470.0,4.626,45.79,54.21,0.223
2,53911.0,4.562,20.74,79.26,0.101
3,26739.0,4.533,10.27,89.73,0.05
4,12059.0,4.526,5.13,94.87,0.025
5,4814.0,8.17,2.46,97.54,0.012
6,1927.0,44.338,1.44,98.56,0.007
7,642.0,78.794,1.03,98.97,0.005
8,282.0,62.027,0.62,99.38,0.003
9,102.0,59.947,0.41,99.59,0.002
10,60.0,61.999,0.41,99.59,0.002
11,58.0,51.303,0.21,99.79,0.001
12,58.0,47.749,0.21,99.79,0.001
13,58.0,55.304,0.21,99.79,0.001
14,57.0,51.268,0.21,99.79,0.001
15,57.0,50.587,0.21,99.79,0.001
16,57.0,48.358,0.21,99.79,0.001
17,57.0,51.608,0.21,99.79,0.001
18,57.0,49.618,0.21,99.79,0.001
19,57.0,49.026,0.21,99.79,0.001
20,57.0,47.716,0.21,99.79,0.001
21,57.0,49.564,0.21,99.79,0.001
22,57.0,47.692,0.21,99.79,0.001
23,57.0,48.718,0.21,99.79,0.001
24,57.0,46.833,0.21,99.79,0.001
25,57.0,45.935,0.21,99.79,0.001
26,57.0,47.412,0.21,99.79,0.001
27,57.0,45.263,0.21,99.79,0.001
28,57.0,45.598,0.21,99.79,0.001
29,57.0,48.193,0.21,99.79,0.001
30,57.0,45.789,0.21,99.79,0.001
