iter,fitness,time,XPL,XPT,DIV
0,23162.0,0.034,100.0,0.0,0.487
1,15873.0,0.358,34.09,65.91,0.166
2,11911.0,0.408,19.92,80.08,0.097
3,8812.0,0.501,14.58,85.42,0.071
4,6637.0,0.67,11.7,88.3,0.057
5,4975.0,0.864,10.27,89.73,0.05
6,3761.0,1.021,7.8,92.2,0.038
7,2824.0,1.121,6.57,93.43,0.032
8,1956.0,1.194,5.13,94.87,0.025
9,1318.0,1.19,4.31,95.69,0.021
10,917.0,1.302,3.9,96.1,0.019
11,745.0,1.345,2.87,97.13,0.014
12,635.0,1.286,2.05,97.95,0.01
13,599.0,1.346,1.85,98.15,0.009
14,559.0,1.338,1.64,98.36,0.008
15,552.0,1.363,1.44,98.56,0.007
16,545.0,1.393,1.44,98.56,0.007
17,535.0,1.45,1.44,98.56,0.007
18,533.0,1.462,1.44,98.56,0.007
19,528.0,1.536,1.44,98.56,0.007
20,526.0,1.549,1.23,98.77,0.006
21,526.0,1.548,1.23,98.77,0.006
22,524.0,1.528,1.44,98.56,0.007
23,524.0,1.624,1.64,98.36,0.008
24,523.0,1.737,1.64,98.36,0.008
25,523.0,1.708,1.64,98.36,0.008
26,523.0,1.68,1.23,98.77,0.006
27,523.0,1.689,1.64,98.36,0.008
28,523.0,1.768,1.64,98.36,0.008
29,523.0,1.717,1.44,98.56,0.007
30,523.0,1.695,1.44,98.56,0.007
