iter,fitness,time,XPL,XPT,DIV
0,22890.0,0.032,100.0,0.0,0.488
1,15034.0,0.389,34.63,65.37,0.169
2,11223.0,0.471,19.06,80.94,0.093
3,8276.0,0.626,14.96,85.04,0.073
4,6131.0,0.778,11.89,88.11,0.058
5,4345.0,0.973,10.45,89.55,0.051
6,3121.0,1.215,8.4,91.6,0.041
7,2236.0,1.141,6.56,93.44,0.032
8,1697.0,1.235,5.74,94.26,0.028
9,1295.0,1.244,4.71,95.29,0.023
10,981.0,1.259,3.69,96.31,0.018
11,772.0,1.283,2.66,97.34,0.013
12,608.0,1.305,2.46,97.54,0.012
13,572.0,1.318,1.64,98.36,0.008
14,543.0,1.411,1.64,98.36,0.008
15,533.0,1.298,1.23,98.77,0.006
16,529.0,1.404,1.23,98.77,0.006
17,525.0,1.477,1.64,98.36,0.008
18,525.0,1.433,1.02,98.98,0.005
19,523.0,1.456,1.43,98.57,0.007
20,522.0,1.565,1.43,98.57,0.007
21,522.0,1.644,1.43,98.57,0.007
22,522.0,1.701,1.43,98.57,0.007
23,522.0,1.656,1.64,98.36,0.008
24,522.0,1.753,1.64,98.36,0.008
25,522.0,1.752,1.64,98.36,0.008
26,522.0,1.592,1.43,98.57,0.007
27,522.0,1.698,1.43,98.57,0.007
28,522.0,1.66,1.43,98.57,0.007
29,522.0,1.713,1.43,98.57,0.007
30,522.0,1.645,1.43,98.57,0.007
