iter,fitness,time,XPL,XPT,DIV
0,71055.0,0.103,100.0,0.0,0.487
1,31220.0,1.144,44.76,55.24,0.218
2,15091.0,1.119,20.53,79.47,0.1
3,6551.0,1.137,9.65,90.35,0.047
4,2900.0,2.297,4.93,95.07,0.024
5,1170.0,5.794,3.49,96.51,0.017
6,385.0,5.908,1.85,98.15,0.009
7,93.0,5.233,1.23,98.77,0.006
8,88.0,5.13,0.62,99.38,0.003
9,87.0,4.739,0.41,99.59,0.002
10,85.0,4.855,0.62,99.38,0.003
11,83.0,4.994,0.62,99.38,0.003
12,81.0,4.452,0.21,99.79,0.001
13,80.0,4.597,0.41,99.59,0.002
14,80.0,4.418,0.41,99.59,0.002
15,80.0,4.599,0.41,99.59,0.002
16,80.0,4.6,0.41,99.59,0.002
17,80.0,4.523,0.21,99.79,0.001
18,80.0,4.143,0.41,99.59,0.002
19,80.0,4.411,0.41,99.59,0.002
20,80.0,4.249,0.21,99.79,0.001
21,80.0,4.295,0.21,99.79,0.001
22,80.0,4.236,0.21,99.79,0.001
23,80.0,4.299,0.21,99.79,0.001
24,80.0,4.472,0.41,99.59,0.002
25,80.0,4.359,0.41,99.59,0.002
26,80.0,4.264,0.21,99.79,0.001
27,80.0,4.487,0.41,99.59,0.002
28,80.0,4.328,0.41,99.59,0.002
29,80.0,4.105,0.21,99.79,0.001
30,80.0,4.263,0.21,99.79,0.001
