iter,fitness,time,XPL,XPT,DIV
0,71975.0,0.104,100.0,0.0,0.488
1,48953.0,1.145,40.37,59.63,0.197
2,32926.0,1.145,28.07,71.93,0.137
3,21773.0,1.167,19.06,80.94,0.093
4,14373.0,1.128,12.91,87.09,0.063
5,9090.0,1.13,8.81,91.19,0.043
6,5608.0,1.217,5.94,94.06,0.029
7,3509.0,1.631,3.89,96.11,0.019
8,2033.0,3.017,3.07,96.93,0.015
9,1195.0,4.117,2.25,97.75,0.011
10,508.0,4.097,1.84,98.16,0.009
11,293.0,4.27,0.82,99.18,0.004
12,136.0,4.199,0.82,99.18,0.004
13,86.0,4.119,0.41,99.59,0.002
14,85.0,4.409,0.41,99.59,0.002
15,84.0,4.31,0.41,99.59,0.002
16,83.0,4.01,0.2,99.8,0.001
17,82.0,4.178,0.41,99.59,0.002
18,82.0,4.334,0.2,99.8,0.001
19,82.0,4.493,0.41,99.59,0.002
20,82.0,4.287,0.41,99.59,0.002
21,82.0,4.337,0.41,99.59,0.002
22,82.0,4.206,0.41,99.59,0.002
23,82.0,4.278,0.41,99.59,0.002
24,82.0,4.447,0.41,99.59,0.002
25,82.0,4.352,0.2,99.8,0.001
26,82.0,4.15,0.2,99.8,0.001
27,82.0,4.214,0.2,99.8,0.001
28,82.0,4.299,0.41,99.59,0.002
29,82.0,4.329,0.41,99.59,0.002
30,82.0,4.076,0.41,99.59,0.002
