iter,fitness,time,XPL,XPT,DIV
0,245455.0,0.51,100.0,0.0,0.487
1,94030.0,5.134,45.17,54.83,0.22
2,27765.0,5.138,17.45,82.55,0.085
3,6275.0,51.205,5.75,94.25,0.028
4,1208.0,199.715,2.26,97.74,0.011
5,247.0,153.631,1.03,98.97,0.005
6,184.0,113.436,0.41,99.59,0.002
7,180.0,106.066,0.41,99.59,0.002
8,178.0,98.112,0.41,99.59,0.002
9,176.0,101.967,0.41,99.59,0.002
10,174.0,97.83,0.41,99.59,0.002
11,174.0,96.562,0.21,99.79,0.001
12,174.0,96.899,0.21,99.79,0.001
13,174.0,94.853,0.21,99.79,0.001
14,174.0,94.184,0.21,99.79,0.001
15,174.0,97.596,0.21,99.79,0.001
16,174.0,95.158,0.21,99.79,0.001
17,174.0,94.413,0.21,99.79,0.001
18,174.0,93.238,0.21,99.79,0.001
19,174.0,101.03,0.41,99.59,0.002
20,174.0,95.444,0.21,99.79,0.001
21,174.0,95.695,0.21,99.79,0.001
22,174.0,94.928,0.21,99.79,0.001
23,174.0,92.001,0.21,99.79,0.001
24,174.0,95.482,0.21,99.79,0.001
25,174.0,91.834,0.21,99.79,0.001
26,174.0,93.827,0.21,99.79,0.001
27,174.0,93.671,0.21,99.79,0.001
28,174.0,99.549,0.41,99.59,0.002
29,174.0,96.577,0.21,99.79,0.001
30,174.0,98.904,0.41,99.59,0.002
